0.0000	-1.29915	2.92147	1
0.0600	-3.42503	1.08512	0	
0.0607	-2.50972	0.779058	0	
0.0613	-2.83451	2.30935	0	
0.0620	-3.42503	-2.28153	0	
0.0627	-4.66513	-4.39611	0	
0.0633	-6.49575	-0.139117	0	
0.0640	-5.25565	1.69723	0	
0.0647	-2.50972	2.30935	0	
0.0653	-3.12977	5.67599	0	
0.0660	-2.83451	3.83964	0	
0.0667	0.826732	0.472999	0	
0.0673	1.74204	1.69723	0	
0.0680	0.236209	-0.445176	0	
0.0687	0.53147	-4.70217	0	
0.0693	1.15152	-1.05729	0	
0.0700	-0.38384	4.1457	0	
0.0707	-1.9192	3.53358	0	
0.0713	-1.59441	2.30935	0	
0.0720	-0.38384	0.779058	0	
0.0727	0.236209	-2.28153	0	
0.0733	-1.29915	-1.05729	0	
0.0740	-1.00389	1.39117	0	
0.0747	0.236209	0.166941	0	
0.0753	0.236209	-1.66941	0	
0.0760	-0.0885784	-2.86582	0	
0.0767	0.53147	-4.39611	0	
0.0773	2.06683	-3.17188	0	
0.0780	5.10802	-0.445176	0	
0.0787	6.64338	-1.97547	0	
0.0793	3.57266	-4.70217	0	
0.0800	1.74204	-3.47794	0	
0.0807	3.57266	-2.28153	0	
0.0813	4.48797	-3.47794	0	
0.0820	4.19271	-3.47794	0	
0.0827	5.40328	-0.751234	0	
0.0833	5.72807	-0.445176	0	
0.0840	2.65735	-1.36335	0	
0.0847	-0.38384	-0.139117	0	
0.0853	0.236209	2.00329	0	
0.0860	-0.679101	3.53358	0	
0.0867	-5.58044	6.90022	0	
0.0873	-7.41106	7.79058	0	
0.0880	-5.8757	3.22752	0	
0.0887	-6.79101	1.69723	0	
0.0893	-6.79101	5.06387	0	
0.0900	-2.50972	6.28811	0	
0.0907	0.236209	4.1457	0	
0.0913	-0.679101	4.45176	0	
0.0920	-1.00389	6.28811	0	
0.0927	-1.59441	6.59417	0	
0.0933	-3.12977	5.06387	0	
0.0940	-2.50972	3.22752	0	
0.0947	-2.21446	2.30935	0	
0.0953	-4.04508	1.08512	0	
0.0960	-2.83451	-0.139117	0	
0.0967	-0.38384	0.472999	0	
0.0973	-1.29915	-0.139117	0	
0.0980	-4.34034	-1.36335	0	
0.0987	-4.34034	-1.36335	0	
0.0993	-1.59441	-0.751234	0	
0.1000	0.236209	-0.751234	0	
0.1007	-0.38384	0.472999	0	
0.1013	-0.679101	0.472999	0	
0.1020	1.15152	-0.751234	0	
0.1027	3.57266	-0.139117	0	
0.1033	4.81276	-0.139117	0	
0.1040	5.10802	-2.86582	0	
0.1047	5.40328	-2.28153	0	
0.1053	6.02333	-0.751234	0	
0.1060	5.72807	-3.17188	0	
0.1067	4.81276	-5.00823	0	
0.1073	2.36209	-2.55976	0	
0.1080	0.236209	-0.445176	0	
0.1087	-1.29915	0.779058	0	
0.1093	-3.42503	2.00329	0	
0.1100	-6.17096	3.22752	0	
0.1107	-6.79101	4.75782	0	
0.1113	-4.34034	5.98205	0	
0.1120	-4.34034	5.06387	0	
0.1127	-4.04508	4.1457	0	
0.1133	-1.59441	3.53358	0	
0.1140	-1.9192	1.39117	0	
0.1147	-3.42503	-1.05729	0	
0.1153	-1.59441	-2.55976	0	
0.1160	-0.679101	-3.47794	0	
0.1167	-4.34034	-2.28153	0	
0.1173	-6.17096	-1.36335	0	
0.1180	-4.34034	-2.28153	0	
0.1187	-5.58044	-1.66941	0	
0.1193	-6.49575	-0.139117	0	
0.1200	-2.83451	-2.28153	0	
0.1207	0.236209	-3.78399	0	
0.1213	-0.679101	-1.36335	0	
0.1220	-2.21446	-0.139117	0	
0.1227	-2.21446	-2.86582	0	
0.1233	-2.50972	-3.47794	0	
0.1240	-2.83451	-1.36335	0	
0.1247	-2.21446	-1.05729	0	
0.1253	-2.50972	-1.36335	0	
0.1260	-2.50972	-0.139117	0	
0.1267	-0.0885784	-0.139117	0	
0.1273	1.15152	-3.78399	0	
0.1280	2.06683	-6.84458	0	
0.1287	3.57266	-5.00823	0	
0.1293	1.74204	-2.86582	0	
0.1300	-3.42503	-5.00823	0	
0.1307	-2.83451	-6.23246	0	
0.1313	2.36209	-4.09005	0	
0.1320	3.2774	-4.09005	0	
0.1327	0.236209	-5.9264	0	
0.1333	0.236209	-4.70217	0	
0.1340	2.98214	-2.86582	0	
0.1347	3.57266	-2.55976	0	
0.1353	2.65735	-4.09005	0	
0.1360	3.57266	-7.76275	0	
0.1367	4.81276	-8.68093	0	
0.1373	2.65735	-5.9264	0	
0.1380	0.236209	-5.9264	0	
0.1387	1.15152	-7.76275	0	
0.1393	1.74204	-8.06881	0	
0.1400	2.06683	-7.15064	0	
0.1407	4.81276	-4.39611	0	
0.1413	4.48797	-1.05729	0	
0.1420	-0.0885784	-1.97547	0	
0.1427	-2.50972	-4.09005	0	
0.1433	-1.00389	-2.86582	0	
0.1440	-1.00389	-1.97547	0	
0.1447	-2.50972	-1.36335	0	
0.1453	-2.50972	1.69723	0	
0.1460	-2.50972	2.61541	0	
0.1467	-2.83451	0.472999	0	
0.1473	-0.679101	-0.445176	0	
0.1480	2.98214	-1.36335	0	
0.1487	2.06683	-1.36335	0	
0.1493	-0.38384	0.779058	0	
0.1500	-0.38384	0.779058	0	
0.1507	-0.679101	0.779058	0	
0.1513	-2.21446	4.1457	0	
0.1520	-1.9192	5.06387	0	
0.1527	-2.50972	3.22752	0	
0.1533	-4.66513	5.06387	0	
0.1540	-3.42503	5.06387	0	
0.1547	-0.679101	-1.05729	0	
0.1553	-1.59441	-3.78399	0	
0.1560	-2.50972	-2.86582	0	
0.1567	-1.59441	-4.39611	0	
0.1573	-1.59441	-4.70217	0	
0.1580	-1.59441	-2.55976	0	
0.1587	1.15152	-2.28153	0	
0.1593	2.06683	-0.139117	0	
0.1600	1.15152	3.83964	0	
0.1607	3.89745	3.22752	0	
0.1613	5.10802	0.472999	0	
0.1620	2.65735	-1.05729	0	
0.1627	2.06683	-3.17188	0	
0.1633	3.2774	-3.17188	0	
0.1640	2.65735	0.472999	0	
0.1647	2.36209	2.61541	0	
0.1653	3.89745	2.61541	0	
0.1660	4.81276	3.83964	0	
0.1667	5.72807	5.06387	0	
0.1673	5.10802	4.1457	0	
0.1680	1.44678	2.92147	0	
0.1687	0.826732	2.30935	0	
0.1693	3.89745	2.92147	0	
0.1700	2.06683	3.83964	0	
0.1707	-1.59441	4.1457	0	
0.1713	-1.29915	3.22752	0	
0.1720	-1.9192	0.472999	0	
0.1727	-6.17096	-0.445176	0	
0.1733	-5.58044	3.22752	0	
0.1740	-1.59441	5.98205	0	
0.1747	-1.00389	5.98205	0	
0.1753	-3.12977	5.67599	0	
0.1760	-4.04508	6.28811	0	
0.1767	-3.12977	6.28811	0	
0.1773	-1.29915	6.90022	0	
0.1780	-2.21446	6.59417	0	
0.1787	-4.66513	5.06387	0	
0.1793	-2.83451	4.1457	0	
0.1800	-0.679101	2.61541	0	
0.1807	-3.12977	-1.97547	0	
0.1813	-4.66513	-7.76275	0	
0.1820	-1.9192	-9.5991	0	
0.1827	-0.0885784	-8.06881	0	
0.1833	-0.0885784	-6.53852	0	
0.1840	0.236209	-5.9264	0	
0.1847	0.236209	-5.9264	0	
0.1853	-1.00389	-3.78399	0	
0.1860	-1.59441	-2.28153	0	
0.1867	-2.21446	-3.47794	0	
0.1873	-2.50972	-2.28153	0	
0.1880	-3.12977	3.22752	0	
0.1887	-3.42503	4.1457	0	
0.1893	-1.00389	1.39117	0	
0.1900	2.06683	0.779058	0	
0.1907	1.44678	1.39117	0	
0.1913	-0.38384	0.472999	0	
0.1920	1.44678	2.00329	0	
0.1927	3.2774	2.00329	0	
0.1933	3.89745	-0.445176	0	
0.1940	5.10802	0.779058	0	
0.1947	2.98214	2.30935	0	
0.1953	-0.679101	0.166941	0	
0.1960	1.74204	-2.28153	0	
0.1967	4.81276	-2.28153	0	
0.1973	0.826732	-3.17188	0	
0.1980	-1.59441	-2.86582	0	
0.1987	0.53147	-1.66941	0	
0.1993	1.15152	-2.55976	0	
0.2000	0.236209	-2.55976	0	
0.2007	1.15152	-2.28153	0	
0.2013	1.74204	-3.47794	0	
0.2020	2.06683	-3.78399	0	
0.2027	2.65735	0.472999	0	
0.2033	1.74204	3.22752	0	
0.2040	2.65735	0.779058	0	
0.2047	3.57266	-1.36335	0	
0.2053	-0.0885784	-0.139117	0	
0.2060	-2.50972	1.39117	0	
0.2067	0.236209	2.30935	0	
0.2073	0.53147	3.22752	0	
0.2080	-1.59441	2.92147	0	
0.2087	0.826732	3.53358	0	
0.2093	3.89745	5.98205	0	
0.2100	1.74204	5.06387	0	
0.2107	-1.29915	1.39117	0	
0.2113	0.826732	0.779058	0	
0.2120	3.2774	2.61541	0	
0.2127	2.98214	3.83964	0	
0.2133	2.65735	3.22752	0	
0.2140	3.57266	3.83964	0	
0.2147	4.81276	5.36993	0	
0.2153	4.81276	4.1457	0	
0.2160	3.2774	0.472999	0	
0.2167	2.36209	-0.139117	0	
0.2173	2.36209	0.472999	0	
0.2180	1.15152	-0.445176	0	
0.2187	-1.9192	-0.139117	0	
0.2193	-2.21446	-0.445176	0	
0.2200	-0.0885784	-1.36335	0	
0.2207	-1.59441	0.166941	0	
0.2213	-2.83451	1.39117	0	
0.2220	-0.679101	-1.36335	0	
0.2227	0.53147	-2.86582	0	
0.2233	-0.0885784	-3.78399	0	
0.2240	-0.679101	-4.09005	0	
0.2247	-1.59441	-2.28153	0	
0.2253	-0.679101	-1.97547	0	
0.2260	0.826732	-4.39611	0	
0.2267	-1.00389	-2.28153	0	
0.2273	-2.21446	3.22752	0	
0.2280	0.236209	2.30935	0	
0.2287	1.15152	-1.36335	0	
0.2293	-1.59441	-0.445176	0	
0.2300	-3.42503	2.61541	0	
0.2307	-4.04508	2.30935	0	
0.2313	-4.04508	1.69723	0	
0.2320	-3.42503	2.92147	0	
0.2327	-3.42503	1.08512	0	
0.2333	-3.42503	-1.66941	0	
0.2340	-0.679101	0.472999	0	
0.2347	-0.679101	1.39117	0	
0.2353	-2.83451	-2.28153	0	
0.2360	-1.00389	-3.17188	0	
0.2367	1.44678	-1.36335	0	
0.2373	-0.679101	-2.28153	0	
0.2380	-1.9192	-4.09005	0	
0.2387	2.36209	-5.62034	0	
0.2393	5.10802	-5.9264	0	
0.2400	2.98214	-5.9264	0	
0.2407	0.53147	-7.15064	0	
0.2413	1.15152	-6.23246	0	
0.2420	2.98214	-0.751234	0	
0.2427	2.65735	1.39117	0	
0.2433	1.15152	-1.36335	0	
0.2440	1.15152	-0.751234	0	
0.2447	2.65735	3.22752	0	
0.2453	1.44678	4.75782	0	
0.2460	-0.38384	5.67599	0	
0.2467	-1.59441	5.06387	0	
0.2473	-4.34034	4.75782	0	
0.2480	-4.66513	5.98205	0	
0.2487	-1.00389	4.45176	0	
0.2493	-0.679101	0.166941	0	
0.2500	-4.34034	-0.139117	0	
0.2507	-5.8757	2.61541	0	
0.2513	-4.66513	2.61541	0	
0.2520	-4.34034	1.08512	0	
0.2527	-2.50972	0.472999	0	
0.2533	0.236209	-0.445176	0	
0.2540	1.74204	-1.05729	0	
0.2547	2.06683	-0.445176	0	
0.2553	1.74204	-0.445176	0	
0.2560	1.74204	0.472999	0	
0.2567	2.98214	0.472999	0	
0.2573	2.98214	-1.36335	0	
0.2580	2.98214	-2.55976	0	
0.2587	4.81276	-2.28153	0	
0.2593	4.81276	-1.97547	0	
0.2600	4.48797	-1.97547	0	
0.2607	8.17874	-1.66941	0	
0.2613	10.0094	-2.55976	0	
0.2620	7.55869	-3.17188	0	
0.2627	6.64338	-1.97547	0	
0.2633	4.81276	-1.36335	0	
0.2640	2.36209	-1.36335	0	
0.2647	2.98214	-0.139117	0	
0.2653	3.89745	1.69723	0	
0.2660	3.2774	4.1457	0	
0.2667	5.72807	6.28811	0	
0.2673	8.17874	5.67599	0	
0.2680	6.02333	3.22752	0	
0.2687	2.06683	3.22752	0	
0.2693	-0.679101	4.75782	0	
0.2700	0.53147	5.06387	0	
0.2707	3.2774	3.53358	0	
0.2713	2.06683	2.92147	0	
0.2720	-0.0885784	4.1457	0	
0.2727	0.236209	5.06387	0	
0.2733	-1.59441	4.75782	0	
0.2740	-4.04508	3.53358	0	
0.2747	-2.21446	1.69723	0	
0.2753	-1.59441	0.472999	0	
0.2760	-3.42503	-0.445176	0	
0.2767	-4.34034	-1.97547	0	
0.2773	-5.25565	-3.47794	0	
0.2780	-5.25565	-4.09005	0	
0.2787	-2.50972	-3.78399	0	
0.2793	-3.42503	-2.55976	0	
0.2800	-5.58044	-3.78399	0	
0.2807	-2.83451	-5.9264	0	
0.2813	0.53147	-2.86582	0	
0.2820	0.236209	0.472999	0	
0.2827	1.15152	-3.17188	0	
0.2833	2.65735	-5.9264	0	
0.2840	1.15152	-5.31429	0	
0.2847	0.236209	-5.62034	0	
0.2853	2.36209	-3.17188	0	
0.2860	3.89745	1.08512	0	
0.2867	3.57266	-1.36335	0	
0.2873	2.98214	-4.39611	0	
0.2880	2.98214	-1.05729	0	
0.2887	0.236209	-0.139117	0	
0.2893	-2.83451	-3.47794	0	
0.2900	-2.83451	-5.00823	0	
0.2907	-2.50972	-5.9264	0	
0.2913	-5.25565	-7.15064	0	
0.2920	-6.17096	-4.39611	0	
0.2927	-2.50972	-2.86582	0	
0.2933	-0.679101	-4.09005	0	
0.2940	-3.42503	-3.78399	0	
0.2947	-7.08627	-2.28153	0	
0.2953	-7.70632	-3.17188	0	
0.2960	-6.17096	-4.39611	0	
0.2967	-5.25565	-5.00823	0	
0.2973	-3.12977	-4.09005	0	
0.2980	-0.38384	-2.55976	0	
0.2987	-1.9192	-3.78399	0	
0.2993	-4.96039	-3.47794	0	
0.3000	-3.12977	-1.05729	0	
0.3007	-2.21446	-2.86582	0	
0.3013	-4.34034	-6.53852	0	
0.3020	-2.83451	-5.9264	0	
0.3027	-1.59441	-5.31429	0	
0.3033	-4.34034	-6.84458	0	
0.3040	-3.42503	-5.9264	0	
0.3047	-0.679101	-3.17188	0	
0.3053	0.236209	-0.445176	0	
0.3060	1.15152	1.08512	0	
0.3067	0.236209	0.472999	0	
0.3073	-1.59441	-0.139117	0	
0.3080	2.06683	1.69723	0	
0.3087	3.57266	2.92147	0	
0.3093	-0.679101	2.61541	0	
0.3100	0.236209	3.53358	0	
0.3107	4.81276	5.67599	0	
0.3113	2.98214	7.79058	0	
0.3120	-0.38384	9.62693	0	
0.3127	0.826732	9.93298	0	
0.3133	0.826732	9.62693	0	
0.3140	-1.00389	9.01481	0	
0.3147	-0.0885784	5.36993	0	
0.3153	0.236209	2.00329	0	
0.3160	-1.9192	1.69723	0	
0.3167	-2.21446	0.779058	0	
0.3173	-1.59441	-2.28153	0	
0.3180	-2.50972	-4.09005	0	
0.3187	-4.34034	-2.86582	0	
0.3193	-5.58044	-1.66941	0	
0.3200	-7.70632	-0.751234	0	
0.3207	-8.91689	1.39117	0	
0.3213	-6.17096	4.75782	0	
0.3220	-1.59441	5.36993	0	
0.3227	-0.38384	2.92147	0	
0.3233	-2.21446	1.39117	0	
0.3240	-2.50972	1.39117	0	
0.3247	-2.50972	0.472999	0	
0.3253	-3.74982	1.08512	0	
0.3260	-1.9192	3.22752	0	
0.3267	2.06683	4.75782	0	
0.3273	0.826732	5.06387	0	
0.3280	-3.74982	3.83964	0	
0.3287	-4.66513	2.30935	0	
0.3293	-3.12977	4.45176	0	
0.3300	-2.50972	8.09663	0	
0.3307	-2.50972	8.70875	0	
0.3313	-2.50972	7.79058	0	
0.3320	-2.83451	6.59417	0	
0.3327	-2.21446	5.98205	0	
0.3333	-0.38384	6.59417	0	
0.3340	1.74204	5.67599	0	
0.3347	0.826732	1.69723	0	
0.3353	-1.29915	-0.445176	0	
0.3360	-0.38384	-1.66941	0	
0.3367	2.65735	-5.00823	0	
0.3373	3.57266	-5.00823	0	
0.3380	4.19271	-2.28153	0	
0.3387	3.89745	-4.39611	0	
0.3393	0.236209	-8.68093	0	
0.3400	-1.9192	-8.68093	0	
0.3407	1.15152	-6.84458	0	
0.3413	2.06683	-5.9264	0	
0.3420	-0.679101	-5.31429	0	
0.3427	-0.679101	-3.47794	0	
0.3433	2.98214	0.166941	0	
0.3440	4.81276	1.39117	0	
0.3447	3.89745	-0.445176	0	
0.3453	2.06683	-0.751234	0	
0.3460	4.81276	-1.05729	0	
0.3467	8.76926	-1.97547	0	
0.3473	5.72807	0.472999	0	
0.3480	0.236209	3.22752	0	
0.3487	2.36209	1.69723	0	
0.3493	5.72807	1.39117	0	
0.3500	3.2774	1.69723	0	
0.3507	1.15152	-1.36335	0	
0.3513	1.74204	-0.751234	0	
0.3520	1.15152	5.06387	0	
0.3527	-0.679101	6.90022	0	
0.3533	-1.59441	6.28811	0	
0.3540	-3.12977	5.06387	0	
0.3547	-4.04508	1.08512	0	
0.3553	-1.59441	-1.66941	0	
0.3560	2.06683	1.39117	0	
0.3567	2.36209	3.83964	0	
0.3573	-0.679101	2.30935	0	
0.3580	-1.59441	0.166941	0	
0.3587	1.44678	-1.05729	0	
0.3593	2.98214	-1.97547	0	
0.3600	1.44678	-1.97547	0	
0.3607	1.44678	-1.05729	0	
0.3613	2.98214	-0.445176	0	
0.3620	3.89745	-2.28153	0	
0.3627	3.2774	-5.00823	0	
0.3633	2.06683	-6.53852	0	
0.3640	2.98214	-6.23246	0	
0.3647	5.72807	-6.53852	0	
0.3653	6.64338	-6.84458	0	
0.3660	5.40328	-5.31429	0	
0.3667	6.02333	-4.70217	0	
0.3673	6.93864	-5.9264	0	
0.3680	4.81276	-5.31429	0	
0.3687	2.36209	-2.28153	0	
0.3693	2.65735	-0.445176	0	
0.3700	3.89745	0.166941	0	
0.3707	4.48797	0.472999	0	
0.3713	4.81276	-0.445176	0	
0.3720	4.81276	-0.445176	0	
0.3727	2.98214	2.30935	0	
0.3733	0.236209	2.30935	0	
0.3740	-0.38384	0.472999	0	
0.3747	-2.21446	2.00329	0	
0.3753	-5.25565	3.22752	0	
0.3760	-4.34034	0.779058	0	
0.3767	-1.9192	1.39117	0	
0.3773	-4.96039	3.83964	0	
0.3780	-7.70632	0.779058	0	
0.3787	-6.79101	-2.86582	0	
0.3793	-5.8757	-2.28153	0	
0.3800	-4.34034	-2.28153	0	
0.3807	-2.83451	-2.86582	0	
0.3813	-4.34034	-0.751234	0	
0.3820	-4.96039	3.53358	0	
0.3827	-2.50972	6.90022	0	
0.3833	-2.21446	6.28811	0	
0.3840	-3.42503	2.92147	0	
0.3847	-2.50972	-0.139117	0	
0.3853	-2.83451	-0.139117	0	
0.3860	-4.66513	1.69723	0	
0.3867	-5.25565	2.92147	0	
0.3873	-4.04508	3.83964	0	
0.3880	-2.50972	4.1457	0	
0.3887	-2.83451	2.00329	0	
0.3893	-4.34034	-1.36335	0	
0.3900	-2.50972	-1.05729	0	
0.3907	1.74204	1.69723	0	
0.3913	2.36209	0.472999	0	
0.3920	1.74204	-1.36335	0	
0.3927	1.15152	-1.36335	0	
0.3933	-1.00389	-3.17188	0	
0.3940	-1.00389	-4.39611	0	
0.3947	1.15152	-2.55976	0	
0.3953	-0.38384	-2.28153	0	
0.3960	-2.21446	-3.17188	0	
0.3967	-0.679101	-2.28153	0	
0.3973	-1.29915	-2.55976	0	
0.3980	-2.21446	-3.78399	0	
0.3987	-0.0885784	-1.97547	0	
0.3993	1.74204	-0.139117	0	
0.4000	2.98214	-1.05729	0	
0.4007	4.19271	-2.28153	0	
0.4013	2.98214	-1.97547	0	
0.4020	2.06683	0.166941	0	
0.4027	3.57266	2.92147	0	
0.4033	2.36209	2.00329	0	
0.4040	0.826732	-0.445176	0	
0.4047	1.74204	0.472999	0	
0.4053	0.236209	0.779058	0	
0.4060	-3.74982	-2.28153	0	
0.4067	-4.04508	-2.86582	0	
0.4073	-3.74982	-1.97547	0	
0.4080	-3.74982	-3.78399	0	
0.4087	-2.21446	-2.86582	0	
0.4093	-3.42503	1.39117	0	
0.4100	-6.17096	0.472999	0	
0.4107	-4.34034	-2.55976	0	
0.4113	-1.9192	-2.28153	0	
0.4120	-2.21446	-3.78399	0	
0.4127	-1.59441	-5.00823	0	
0.4133	-1.59441	-1.36335	0	
0.4140	-4.66513	0.472999	0	
0.4147	-5.25565	-1.36335	0	
0.4153	-2.83451	-1.05729	0	
0.4160	-3.12977	-2.55976	0	
0.4167	-3.74982	-6.23246	0	
0.4173	-0.679101	-3.78399	0	
0.4180	2.65735	0.472999	0	
0.4187	2.06683	-0.445176	0	
0.4193	1.15152	-1.36335	0	
0.4200	1.74204	1.08512	0	
0.4207	3.2774	0.472999	0	
0.4213	5.10802	-2.28153	0	
0.4220	4.19271	-2.28153	0	
0.4227	1.15152	-2.28153	0	
0.4233	0.236209	-3.17188	0	
0.4240	-0.0885784	-1.36335	0	
0.4247	-1.59441	2.00329	0	
0.4253	-1.59441	2.92147	0	
0.4260	0.236209	2.61541	0	
0.4267	-0.0885784	2.30935	0	
0.4273	-0.679101	1.39117	0	
0.4280	0.236209	2.30935	0	
0.4287	0.236209	5.06387	0	
0.4293	0.826732	5.67599	0	
0.4300	0.236209	5.98205	0	
0.4307	-1.9192	6.90022	0	
0.4313	-1.29915	5.36993	0	
0.4320	0.53147	4.45176	0	
0.4327	-1.29915	5.06387	0	
0.4333	-4.04508	3.53358	0	
0.4340	-3.42503	2.30935	0	
0.4347	-1.59441	4.1457	0	
0.4353	0.236209	3.22752	0	
0.4360	2.36209	0.472999	0	
0.4367	2.98214	0.472999	0	
0.4373	1.15152	0.166941	0	
0.4380	-0.38384	-1.66941	0	
0.4387	-0.38384	-0.445176	0	
0.4393	1.15152	0.779058	0	
0.4400	2.98214	-1.36335	0	
0.4407	2.65735	-1.36335	0	
0.4413	1.44678	-0.139117	0	
0.4420	3.2774	-1.36335	0	
0.4427	6.31859	-3.47794	0	
0.4433	5.72807	-3.17188	0	
0.4440	2.36209	-3.47794	0	
0.4447	2.06683	-3.17188	0	
0.4453	3.2774	-1.05729	0	
0.4460	1.15152	-0.445176	0	
0.4467	-1.59441	-1.66941	0	
0.4473	-0.679101	-1.36335	0	
0.4480	0.236209	-1.97547	0	
0.4487	-0.679101	-4.70217	0	
0.4493	-0.38384	-4.70217	0	
0.4500	-0.0885784	-0.445176	0	
0.4507	-1.00389	0.779058	0	
0.4513	-0.679101	-1.36335	0	
0.4520	1.15152	-1.36335	0	
0.4527	1.44678	-0.139117	0	
0.4533	-0.679101	-0.139117	0	
0.4540	-1.29915	1.08512	0	
0.4547	-0.679101	2.92147	0	
0.4553	-1.59441	1.08512	0	
0.4560	-2.83451	-1.36335	0	
0.4567	-4.04508	-0.445176	0	
0.4573	-4.34034	0.472999	0	
0.4580	-4.34034	0.166941	0	
0.4587	-6.49575	1.39117	0	
0.4593	-8.00158	2.92147	0	
0.4600	-5.8757	1.39117	0	
0.4607	-3.42503	-1.05729	0	
0.4613	-3.12977	-1.66941	0	
0.4620	-3.74982	-1.05729	0	
0.4627	-3.74982	-0.139117	0	
0.4633	-1.9192	-0.139117	0	
0.4640	-0.679101	-2.28153	0	
0.4647	-1.59441	-5.9264	0	
0.4653	-0.679101	-7.15064	0	
0.4660	3.89745	-3.47794	0	
0.4667	6.64338	1.39117	0	
0.4673	6.31859	4.45176	0	
0.4680	2.98214	4.75782	0	
0.4687	-0.0885784	3.83964	0	
0.4693	2.98214	3.83964	0	
0.4700	6.93864	4.75782	0	
0.4707	3.89745	4.1457	0	
0.4713	0.236209	2.00329	0	
0.4720	0.236209	1.39117	0	
0.4727	-0.0885784	1.69723	0	
0.4733	0.236209	-0.139117	0	
0.4740	1.15152	-2.55976	0	
0.4747	-0.679101	-3.78399	0	
0.4753	-1.9192	-4.09005	0	
0.4760	0.236209	-4.39611	0	
0.4767	0.826732	-5.00823	0	
0.4773	0.236209	-5.62034	0	
0.4780	-0.0885784	-2.86582	0	
0.4787	-3.42503	-0.445176	0	
0.4793	-5.25565	-2.28153	0	
0.4800	-2.50972	-3.47794	0	
0.4807	-2.21446	-1.66941	0	
0.4813	-3.74982	-1.36335	0	
0.4820	-1.29915	-2.55976	0	
0.4827	-1.00389	-1.97547	0	
0.4833	-5.25565	0.166941	0	
0.4840	-4.34034	0.472999	0	
0.4847	-0.679101	-1.36335	0	
0.4853	-0.38384	-2.28153	0	
0.4860	-0.679101	-2.86582	0	
0.4867	0.53147	-5.62034	0	
