0.0000	-4.44319	5.26095	1
0.1807	-8.71213	0.983755	0	
0.1813	-14.2226	2.50216	0	
0.1820	-20.9309	3.42176	0	
0.1827	-26.7245	4.34135	0	
0.1833	-30.0786	4.34135	0	
0.1840	-28.554	4.34135	0	
0.1847	-23.3703	6.18055	0	
0.1853	-17.5767	6.18055	0	
0.1860	-12.6979	4.34135	0	
0.1867	-7.49243	2.82295	0	
0.1873	-3.83334	3.12235	0	
0.1880	-3.52841	3.74255	0	
0.1887	-1.08902	2.20276	0	
0.1893	4.0947	-0.834053	0	
0.1900	1.35038	-2.97265	0	
0.1907	-5.96781	-3.89225	0	
0.1913	-4.13826	-1.75365	0	
0.1920	0.130682	1.90335	0	
0.1927	-5.05304	2.50216	0	
0.1933	-8.71213	1.90335	0	
0.1940	-1.69887	5.26095	0	
0.1947	6.22917	5.26095	0	
0.1953	8.36365	0.0641579	0	
0.1960	9.88827	-0.534649	0	
0.1967	12.3277	2.50216	0	
0.1973	14.4839	0.0641579	0	
0.1980	17.2282	-2.07444	0	
0.1987	21.8021	-0.235246	0	
0.1993	26.376	-1.45425	0	
0.2000	29.7301	-6.65104	0	
0.2007	34.6089	-8.16944	0	
0.2013	33.6942	-4.81185	0	
0.2020	16.0085	-1.75365	0	
0.2027	-6.57766	-1.15484	0	
0.2033	-16.9669	-2.07444	0	
0.2040	-18.7964	-1.15484	0	
0.2047	-15.7472	0.983755	0	
0.2053	-3.83334	0.684351	0	
0.2060	10.803	-2.07444	0	
0.2067	16.3135	-3.89225	0	
0.2073	13.2424	-2.37384	0	
0.2080	8.66857	0.384948	0	
0.2087	7.14395	-0.235246	0	
0.2093	7.44887	-3.59284	0	
0.2100	6.22917	-4.19165	0	
0.2107	2.57008	-2.67325	0	
0.2113	0.130682	-2.37384	0	
0.2120	2.26515	-2.37384	0	
0.2127	5.3144	-2.07444	0	
0.2133	5.3144	-3.59284	0	
0.2140	4.39963	-2.97265	0	
0.2147	2.875	0.384948	0	
0.2153	-1.08902	1.60395	0	
0.2160	-3.22349	0.0641579	0	
0.2167	0.740531	-0.834053	0	
0.2173	1.96023	0.384948	0	
0.2180	-0.479167	0.983755	0	
0.2187	0.130682	-0.235246	0	
0.2193	2.57008	-1.15484	0	
0.2200	0.740531	-1.15484	0	
0.2207	-2.61364	-1.15484	0	
0.2213	-6.57766	-2.07444	0	
0.2220	-11.1515	-2.97265	0	
0.2227	-11.7614	-2.97265	0	
0.2233	-6.57766	-1.15484	0	
0.2240	-0.174243	0.684351	0	
0.2247	5.00948	1.28316	0	
0.2253	8.05872	0.684351	0	
0.2260	8.97349	1.28316	0	
0.2267	9.27842	2.82295	0	
0.2273	9.88827	4.34135	0	
0.2280	10.803	4.34135	0	
0.2287	13.5474	3.42176	0	
0.2293	16.6184	1.90335	0	
0.2300	19.9726	1.60395	0	
0.2307	23.3267	0.384948	0	
0.2313	20.8873	-0.235246	0	
0.2320	8.97349	-0.235246	0	
0.2327	-5.96781	-1.15484	0	
0.2333	-19.1013	-0.534649	0	
0.2340	-31.2983	3.42176	0	
0.2347	-35.5673	5.85976	0	
0.2353	-29.4688	4.34135	0	
0.2360	-23.9801	2.50216	0	
0.2367	-23.3703	1.60395	0	
0.2373	-20.321	0.983755	0	
0.2380	-14.8324	-0.235246	0	
0.2387	-8.71213	-2.07444	0	
0.2393	-3.22349	-2.07444	0	
0.2400	-3.83334	0.384948	0	
0.2407	-10.2368	3.42176	0	
0.2413	-12.3712	3.42176	0	
0.2420	-10.8466	2.20276	0	
0.2427	-12.6979	2.82295	0	
0.2433	-13.9176	4.04195	0	
0.2440	-8.10228	1.90335	0	
0.2447	-0.479167	-0.235246	0	
0.2453	3.78978	-0.235246	0	
0.2460	6.22917	-0.834053	0	
0.2467	8.05872	-1.45425	0	
0.2473	6.83902	-0.235246	0	
0.2480	4.70455	0.384948	0	
0.2487	5.3144	-0.834053	0	
0.2493	8.66857	0.384948	0	
0.2500	7.14395	3.42176	0	
0.2507	1.35038	5.56035	0	
0.2513	3.78978	5.26095	0	
0.2520	7.14395	6.18055	0	
0.2527	-5.66289	8.31915	0	
0.2533	-18.4915	7.39955	0	
0.2540	-10.2368	2.50216	0	
0.2547	1.6553	1.28316	0	
0.2553	3.48485	2.50216	0	
0.2560	3.17993	0.983755	0	
0.2567	1.04546	-1.75365	0	
0.2573	-4.74811	-2.37384	0	
0.2580	-7.49243	-2.67325	0	
0.2587	-6.57766	-2.67325	0	
0.2593	-5.66289	-1.15484	0	
0.2600	-7.18751	0.0641579	0	
0.2607	-12.6979	0.0641579	0	
0.2613	-18.4915	0.983755	0	
0.2620	-16.662	2.20276	0	
0.2627	-6.57766	1.60395	0	
0.2633	1.6553	0.684351	0	
0.2640	3.17993	1.90335	0	
0.2647	2.57008	1.60395	0	
0.2653	6.83902	-3.29344	0	
0.2660	9.88827	-7.87004	0	
0.2667	8.05872	-9.38844	0	
0.2673	5.00948	-9.38844	0	
0.2680	4.0947	-6.95044	0	
0.2687	-0.174243	-5.43204	0	
0.2693	-7.49243	-6.65104	0	
0.2700	-14.5275	-5.73144	0	
0.2707	-16.9669	-2.97265	0	
0.2713	-13.0029	-4.19165	0	
0.2720	-10.8466	-6.65104	0	
0.2727	-13.6127	-4.51244	0	
0.2733	-11.7614	-1.15484	0	
0.2740	-6.88258	0.684351	0	
0.2747	-9.32198	3.42176	0	
0.2753	-10.8466	2.82295	0	
0.2760	-3.22349	-2.97265	0	
0.2767	2.875	-5.73144	0	
0.2773	3.78978	-2.97265	0	
0.2780	2.26515	-0.235246	0	
0.2787	-2.30871	1.28316	0	
0.2793	-2.00379	3.12235	0	
0.2800	6.83902	1.28316	0	
0.2807	12.6326	-1.45425	0	
0.2813	15.3987	0.0641579	0	
0.2820	19.0578	1.60395	0	
0.2827	15.0938	-2.07444	0	
0.2833	9.27842	-4.19165	0	
0.2840	13.5474	-1.45425	0	
0.2847	13.8523	-0.235246	0	
0.2853	0.435607	-1.75365	0	
0.2860	-12.0663	-0.235246	0	
0.2867	-16.662	3.42176	0	
0.2873	-20.9309	2.82295	0	
0.2880	-23.9801	2.50216	0	
0.2887	-21.2358	6.77936	0	
0.2893	-18.1866	7.69895	0	
0.2900	-14.5275	3.12235	0	
0.2907	-7.18751	2.50216	0	
0.2913	-2.30871	5.26095	0	
0.2920	-3.52841	3.42176	0	
0.2927	-3.83334	1.60395	0	
0.2933	-3.22349	3.42176	0	
0.2940	-4.44319	4.34135	0	
0.2947	-5.05304	2.50216	0	
0.2953	-7.49243	0.983755	0	
0.2960	-12.0663	-0.534649	0	
0.2967	-13.9176	-3.59284	0	
0.2973	-13.0029	-5.11125	0	
0.2980	-13.0029	-4.81185	0	
0.2987	-11.4565	-6.33025	0	
0.2993	-8.10228	-9.38844	0	
0.3000	-3.52841	-9.38844	0	
0.3007	3.17993	-7.54925	0	
0.3013	7.7538	-5.73144	0	
0.3020	6.22917	-2.97265	0	
0.3027	3.78978	-2.67325	0	
0.3033	2.57008	-4.81185	0	
0.3040	0.740531	-3.59284	0	
0.3047	-0.479167	0.684351	0	
0.3053	-2.91856	3.42176	0	
0.3060	-8.40721	4.34135	0	
0.3067	-12.0663	4.34135	0	
0.3073	-11.1515	4.34135	0	
0.3080	-8.40721	4.04195	0	
0.3087	-5.35796	2.50216	0	
0.3093	-4.13826	1.28316	0	
0.3100	-7.49243	1.28316	0	
0.3107	-9.93183	1.28316	0	
0.3113	-7.18751	0.983755	0	
0.3120	-2.91856	1.60395	0	
0.3127	0.740531	2.20276	0	
0.3133	5.61932	1.28316	0	
0.3140	9.88827	-1.15484	0	
0.3147	13.2424	-4.19165	0	
0.3153	15.7036	-5.11125	0	
0.3160	14.179	-3.89225	0	
0.3167	8.05872	-3.89225	0	
0.3173	4.0947	-4.51244	0	
0.3180	4.0947	-3.59284	0	
0.3187	3.48485	-4.51244	0	
0.3193	2.26515	-6.33025	0	
0.3200	1.35038	-4.19165	0	
0.3207	0.130682	-0.235246	0	
0.3213	-2.61364	1.28316	0	
0.3220	-7.49243	2.82295	0	
0.3227	-12.3712	4.96155	0	
0.3233	-9.6269	2.82295	0	
0.3240	-2.30871	-2.07444	0	
0.3247	0.435607	-2.97265	0	
0.3253	-0.174243	0.684351	0	
0.3260	3.48485	2.82295	0	
0.3267	8.36365	1.90335	0	
0.3273	12.0227	2.20276	0	
0.3280	15.3987	5.56035	0	
0.3287	15.7036	5.56035	0	
0.3293	15.7036	1.60395	0	
0.3300	18.143	1.28316	0	
0.3307	16.6184	4.96155	0	
0.3313	11.7178	5.26095	0	
0.3320	10.803	2.50216	0	
0.3327	12.6326	2.50216	0	
0.3333	12.0227	5.56035	0	
0.3340	8.05872	6.47995	0	
0.3347	-0.479167	4.04195	0	
0.3353	-8.40721	0.684351	0	
0.3360	-14.5275	-0.834053	0	
0.3367	-24.8949	-0.235246	0	
0.3373	-31.6033	2.20276	0	
0.3380	-21.5407	4.34135	0	
0.3387	-4.74811	4.96155	0	
0.3393	4.39963	3.42176	0	
0.3400	5.61932	1.28316	0	
0.3407	-1.69887	-0.235246	0	
0.3413	-16.662	0.0641579	0	
0.3420	-29.4688	3.42176	0	
0.3427	-31.9082	5.56035	0	
0.3433	-25.5048	6.77936	0	
0.3440	-16.662	7.99836	0	
0.3447	-9.6269	6.18055	0	
0.3453	-5.35796	-0.235246	0	
0.3460	-8.40721	-2.67325	0	
0.3467	-17.8816	0.684351	0	
0.3473	-18.7964	0.684351	0	
0.3480	-2.91856	-3.59284	0	
0.3487	13.5474	-4.19165	0	
0.3493	19.6676	-2.07444	0	
0.3500	18.7529	-4.51244	0	
0.3507	12.9375	-6.95044	0	
0.3513	4.39963	-4.81185	0	
0.3520	-0.479167	-2.67325	0	
0.3527	-1.69887	-2.97265	0	
0.3533	-3.52841	-1.15484	0	
0.3540	-6.88258	1.60395	0	
0.3547	-8.40721	1.90335	0	
0.3553	-6.57766	0.0641579	0	
0.3560	-2.91856	-1.15484	0	
0.3567	1.35038	-2.67325	0	
0.3573	6.83902	-3.59284	0	
0.3580	8.97349	-3.59284	0	
0.3587	5.3144	-2.97265	0	
0.3593	-0.174243	-2.67325	0	
0.3600	-4.13826	-2.97265	0	
0.3607	-3.83334	-2.97265	0	
0.3613	1.6553	-2.97265	0	
0.3620	6.83902	-1.75365	0	
0.3627	8.97349	-0.235246	0	
0.3633	12.6326	-1.75365	0	
0.3640	17.2282	-6.65104	0	
0.3647	18.4479	-9.08904	0	
0.3653	16.9233	-8.46885	0	
0.3660	14.4839	-6.65104	0	
0.3667	10.803	-1.45425	0	
0.3673	3.48485	2.50216	0	
0.3680	-9.93183	0.684351	0	
0.3687	-18.7964	-2.07444	0	
0.3693	-15.1373	-0.235246	0	
0.3700	-6.57766	-0.534649	0	
0.3707	-4.13826	-2.97265	0	
0.3713	-2.91856	-1.15484	0	
0.3720	2.57008	1.28316	0	
0.3727	7.7538	0.684351	0	
0.3733	8.05872	1.60395	0	
0.3740	6.22917	2.82295	0	
0.3747	4.70455	1.60395	0	
0.3753	-0.479167	0.384948	0	
0.3760	-4.13826	-0.235246	0	
0.3767	-0.784092	-0.534649	0	
0.3773	3.48485	2.82295	0	
0.3780	2.57008	5.26095	0	
0.3787	1.35038	1.60395	0	
0.3793	0.130682	0.684351	0	
0.3800	-3.83334	4.34135	0	
0.3807	-5.05304	5.56035	0	
0.3813	4.0947	1.90335	0	
0.3820	15.7036	-1.15484	0	
0.3827	17.2282	-2.07444	0	
0.3833	9.88827	-2.07444	0	
0.3840	5.3144	-1.45425	0	
0.3847	2.57008	-2.97265	0	
0.3853	0.435607	-4.81185	0	
0.3860	5.3144	-7.24985	0	
0.3867	10.1932	-10.308	0	
0.3873	7.14395	-10.6074	0	
0.3880	5.61932	-8.16944	0	
0.3887	5.61932	-4.81185	0	
0.3893	-6.57766	-2.07444	0	
0.3900	-24.2851	-0.235246	0	
0.3907	-30.9934	-2.07444	0	
0.3913	-24.8949	-5.43204	0	
0.3920	-11.1515	-7.54925	0	
0.3927	1.35038	-8.16944	0	
0.3933	2.57008	-6.65104	0	
0.3940	-1.08902	-3.89225	0	
0.3947	-0.174243	-1.45425	0	
0.3953	1.6553	-0.534649	0	
0.3960	1.35038	-1.45425	0	
0.3967	1.04546	-2.07444	0	
0.3973	-2.61364	0.0641579	0	
0.3980	-9.01706	1.60395	0	
0.3987	-9.93183	1.60395	0	
0.3993	-6.57766	2.50216	0	
0.4000	-6.27273	4.34135	0	
0.4007	-6.88258	3.42176	0	
0.4013	-7.79736	1.60395	0	
0.4020	-10.2368	1.90335	0	
0.4027	-10.2368	3.74255	0	
0.4033	-6.88258	4.34135	0	
0.4040	-4.74811	5.56035	0	
0.4047	-4.44319	7.69895	0	
0.4053	-5.66289	6.18055	0	
0.4060	-9.6269	4.64076	0	
0.4067	-11.1515	8.61855	0	
0.4073	-6.88258	9.83755	0	
0.4080	-1.39394	4.64076	0	
0.4087	0.130682	4.96155	0	
0.4093	-1.08902	8.91795	0	
0.4100	0.130682	6.18055	0	
0.4107	4.70455	0.684351	0	
0.4113	7.44887	-0.235246	0	
0.4120	6.22917	-0.235246	0	
0.4127	5.3144	-2.07444	0	
0.4133	4.39963	-2.97265	0	
0.4140	3.48485	-4.19165	0	
0.4147	6.5341	-7.24985	0	
0.4153	11.4129	-6.65104	0	
0.4160	12.0227	-2.07444	0	
0.4167	9.88827	-1.15484	0	
0.4173	8.36365	-4.51244	0	
0.4180	7.44887	-4.81185	0	
0.4187	8.66857	-3.29344	0	
0.4193	12.3277	-3.89225	0	
0.4200	14.179	-3.89225	0	
0.4207	13.5474	-2.07444	0	
0.4213	12.9375	-1.45425	0	
0.4220	11.7178	-0.235246	0	
0.4227	8.97349	0.684351	0	
0.4233	7.7538	-1.45425	0	
0.4240	7.7538	-3.89225	0	
0.4247	6.5341	-4.51244	0	
0.4253	2.875	-4.81185	0	
0.4260	-0.174243	-4.19165	0	
0.4267	1.6553	-2.97265	0	
0.4273	6.5341	-1.15484	0	
0.4280	6.22917	0.0641579	0	
0.4287	5.3144	-1.45425	0	
0.4293	6.5341	-1.75365	0	
0.4300	4.70455	2.82295	0	
0.4307	1.35038	4.64076	0	
0.4313	0.740531	1.28316	0	
0.4320	-2.30871	-0.235246	0	
0.4327	-9.93183	1.60395	0	
0.4333	-16.357	3.42176	0	
0.4340	-22.1506	4.34135	0	
0.4347	-27.6392	4.64076	0	
0.4353	-25.8097	5.26095	0	
0.4360	-18.1866	6.47995	0	
0.4367	-9.93183	4.34135	0	
0.4373	-0.174243	0.0641579	0	
0.4380	8.05872	0.684351	0	
0.4387	13.8523	2.82295	0	
0.4393	18.4479	0.684351	0	
0.4400	18.7529	-2.07444	0	
0.4407	17.2282	-2.37384	0	
0.4413	20.8873	-3.29344	0	
0.4420	26.376	-5.43204	0	
0.4427	28.8154	-6.95044	0	
0.4433	30.0351	-7.24985	0	
0.4440	28.5104	-5.73144	0	
0.4447	24.2415	-3.59284	0	
0.4453	20.5824	-4.19165	0	
0.4460	14.4839	-5.11125	0	
0.4467	7.44887	-3.59284	0	
0.4473	5.61932	-2.07444	0	
0.4480	-0.784092	-2.07444	0	
0.4487	-18.4915	-1.45425	0	
0.4493	-27.6392	-0.235246	0	
0.4500	-20.626	-0.834053	0	
0.4507	-16.662	-2.07444	0	
0.4513	-22.1506	-0.235246	0	
0.4520	-24.8949	3.42176	0	
0.4527	-22.1506	4.04195	0	
0.4533	-20.321	3.12235	0	
0.4540	-22.4555	4.04195	0	
0.4547	-27.3343	3.42176	0	
0.4553	-27.3343	0.384948	0	
0.4560	-22.4555	-0.534649	0	
0.4567	-23.0654	1.60395	0	
0.4573	-25.5048	0.983755	0	
0.4580	-22.4555	-1.45425	0	
0.4587	-19.7112	-0.235246	0	
0.4593	-19.7112	3.42176	0	
0.4600	-15.7472	2.50216	0	
0.4607	-10.8466	0.384948	0	
0.4613	-7.49243	0.684351	0	
0.4620	0.130682	-0.235246	0	
0.4627	8.36365	-0.834053	0	
0.4633	7.14395	2.20276	0	
0.4640	4.39963	4.34135	0	
0.4647	7.7538	3.74255	0	
0.4653	7.7538	4.64076	0	
0.4660	-0.479167	5.26095	0	
0.4667	-4.74811	3.12235	0	
0.4673	-0.479167	3.42176	0	
0.4680	0.130682	5.56035	0	
0.4687	-6.27273	5.26095	0	
0.4693	-9.6269	4.64076	0	
0.4700	-7.79736	5.56035	0	
0.4707	-6.27273	3.12235	0	
0.4713	-5.96781	0.684351	0	
0.4720	-7.49243	2.82295	0	
0.4727	-9.6269	4.64076	0	
0.4733	-7.49243	2.50216	0	
0.4740	-3.83334	2.20276	0	
0.4747	-2.91856	4.96155	0	
0.4753	-2.30871	7.10014	0	
0.4760	1.6553	6.18055	0	
0.4767	6.83902	4.34135	0	
0.4773	12.9375	2.20276	0	
0.4780	19.9726	0.0641579	0	
0.4787	24.5464	-3.29344	0	
0.4793	27.5957	-8.46885	0	
0.4800	31.8646	-12.1259	0	
0.4807	34.9139	-10.308	0	
0.4813	31.8646	-5.73144	0	
0.4820	22.7169	-2.07444	0	
0.4827	14.179	1.28316	0	
0.4833	9.27842	2.50216	0	
0.4840	7.14395	0.0641579	0	
0.4847	5.3144	-2.97265	0	
0.4853	5.3144	-3.89225	0	
0.4860	5.00948	-3.59284	0	
0.4867	3.17993	-2.07444	0	
0.4873	3.17993	0.0641579	0	
0.4880	2.875	-0.235246	0	
0.4887	-2.30871	1.60395	0	
0.4893	-5.66289	5.26095	0	
0.4900	-1.08902	2.50216	0	
0.4907	4.39963	-3.59284	0	
0.4913	1.04546	-2.97265	0	
