0.0000	-4.75961	4.62452	1
0.1087	-0.774154	0.965117	0	
0.1093	-14.2215	1.26672	0	
0.1100	-17.2608	2.79482	0	
0.1107	-3.8421	2.79482	0	
0.1113	7.77021	4.00121	0	
0.1120	7.77021	7.35902	0	
0.1127	-2.92458	9.18872	0	
0.1133	-19.4112	6.75582	0	
0.1140	-23.0526	4.92612	0	
0.1147	-14.2215	5.83091	0	
0.1153	-17.5762	6.15262	0	
0.1160	-23.9701	4.92612	0	
0.1167	-6.27925	5.52932	0	
0.1173	6.5373	4.92612	0	
0.1180	-14.2215	-0.562985	0	
0.1187	-28.5577	-4.54409	0	
0.1193	-4.15749	-2.71439	0	
0.1200	20.5868	-0.562985	0	
0.1207	18.1209	-3.31759	0	
0.1213	14.4796	-6.67539	0	
0.1220	26.9807	-7.90189	0	
0.1227	39.4819	-7.90189	0	
0.1233	37.0447	-5.75049	0	
0.1240	22.7085	-5.14729	0	
0.1247	15.3971	-7.90189	0	
0.1253	26.3786	-8.80669	0	
0.1260	40.3994	-7.58019	0	
0.1267	39.4819	-7.58019	0	
0.1273	35.2097	-7.27859	0	
0.1280	39.1951	-5.44889	0	
0.1287	37.6755	-5.75049	0	
0.1293	20.8735	-6.05209	0	
0.1300	6.5373	-4.22239	0	
0.1307	7.13942	-4.54409	0	
0.1313	10.8095	-7.90189	0	
0.1320	8.97445	-7.58019	0	
0.1327	5.30439	-6.05209	0	
0.1333	-9.63392	-8.50509	0	
0.1340	-40.4567	-7.90189	0	
0.1347	-61.8176	-1.78949	0	
0.1353	-59.6959	1.86991	0	
0.1360	-47.1661	2.17151	0	
0.1367	-31.3102	4.92612	0	
0.1373	-12.7019	7.98232	0	
0.1380	-4.15749	4.92612	0	
0.1387	-5.67713	1.26672	0	
0.1393	-6.59465	2.17151	0	
0.1400	-7.51216	2.79482	0	
0.1407	-7.79889	0.341812	0	
0.1413	-3.8421	-0.864584	0	
0.1420	-0.774154	-0.864584	0	
0.1427	-1.69167	-3.31759	0	
0.1433	-2.92458	-6.37379	0	
0.1440	-2.00707	-5.44889	0	
0.1447	0.430086	-2.71439	0	
0.1453	-0.774154	-3.01599	0	
0.1460	-5.04634	-3.31759	0	
0.1467	-5.67713	1.26672	0	
0.1473	-2.60919	3.39802	0	
0.1480	-7.79889	-3.31759	0	
0.1487	-16.3433	-8.80669	0	
0.1493	-13.304	-5.44889	0	
0.1500	-3.8421	-0.261386	0	
0.1507	-1.40495	0.341812	0	
0.1513	-1.08955	-2.09109	0	
0.1520	2.86724	-2.71439	0	
0.1527	4.38687	0.0402132	0	
0.1533	5.30439	2.79482	0	
0.1540	13.8488	3.09642	0	
0.1547	20.8735	3.09642	0	
0.1553	18.4363	3.69961	0	
0.1560	17.2321	4.92612	0	
0.1567	16.6013	6.75582	0	
0.1573	13.562	6.15262	0	
0.1580	19.3539	3.09642	0	
0.1587	19.956	-0.562985	0	
0.1593	-1.08955	-2.71439	0	
0.1600	-13.9061	-2.09109	0	
0.1607	-6.59465	-1.18629	0	
0.1613	-15.139	-5.14729	0	
0.1620	-34.9803	-11.2597	0	
0.1627	-26.1205	-10.3348	0	
0.1633	-8.42968	-6.05209	0	
0.1640	-12.3865	-7.90189	0	
0.1647	-19.0958	-9.73159	0	
0.1653	-21.2462	-6.05209	0	
0.1660	-34.9803	-4.22239	0	
0.1667	-46.8793	-7.27859	0	
0.1673	-39.5392	-7.27859	0	
0.1680	-23.6834	-4.22239	0	
0.1687	-14.2215	-5.44889	0	
0.1693	-18.4937	-5.44889	0	
0.1700	-33.1453	-2.39269	0	
0.1707	-38.335	-2.09109	0	
0.1713	-29.4752	-3.01599	0	
0.1720	-15.7411	-3.01599	0	
0.1727	5.01767	-4.22239	0	
0.1733	22.7085	-4.22239	0	
0.1740	14.4796	-2.39269	0	
0.1747	-5.67713	-3.92079	0	
0.1753	-6.88137	-4.84569	0	
0.1760	2.26512	-2.09109	0	
0.1767	5.01767	-0.562985	0	
0.1773	5.30439	-1.48789	0	
0.1780	5.01767	-0.562985	0	
0.1787	-2.32246	-1.18629	0	
0.1793	-8.42968	-1.78949	0	
0.1800	-6.59465	-1.18629	0	
0.1807	-5.36173	-2.71439	0	
0.1813	-12.0711	-5.14729	0	
0.1820	-20.0133	-5.14729	0	
0.1827	-20.3287	-5.75049	0	
0.1833	-15.4257	-6.67539	0	
0.1840	-8.7164	-8.50509	0	
0.1847	3.18263	-12.1645	0	
0.1853	19.0385	-10.6364	0	
0.1860	24.5436	-6.05209	0	
0.1867	16.9167	-6.05209	0	
0.1873	14.4796	-6.97699	0	
0.1880	27.8982	-4.22239	0	
0.1887	42.2344	-3.01599	0	
0.1893	40.7148	-2.09109	0	
0.1900	26.3786	-0.864584	0	
0.1907	13.8488	-0.864584	0	
0.1913	10.8095	2.17151	0	
0.1920	9.89197	5.52932	0	
0.1927	3.49803	2.79482	0	
0.1933	-1.69167	0.643411	0	
0.1940	1.663	4.00121	0	
0.1947	7.13942	6.15262	0	
0.1953	9.28985	4.62452	0	
0.1960	10.8095	2.47311	0	
0.1967	14.4796	0.341812	0	
0.1973	20.2714	1.26672	0	
0.1980	25.4611	4.32292	0	
0.1987	22.3931	4.00121	0	
0.1993	15.6838	2.17151	0	
0.2000	12.3291	1.86991	0	
0.2007	10.8095	2.47311	0	
0.2013	7.13942	6.45422	0	
0.2020	-1.69167	10.4152	0	
0.2027	-13.9061	9.51042	0	
0.2033	-17.5762	10.4152	0	
0.2040	-14.8236	15.6027	0	
0.2047	-18.7804	17.734	0	
0.2053	-20.6154	15.9043	0	
0.2060	-14.8236	12.5465	0	
0.2067	-9.94932	9.81202	0	
0.2073	-4.15749	9.81202	0	
0.2080	1.3476	10.4152	0	
0.2087	0.745482	10.4152	0	
0.2093	6.22191	13.773	0	
0.2100	19.0385	16.8292	0	
0.2107	22.7085	14.0746	0	
0.2113	22.1064	10.4152	0	
0.2120	27.2961	9.81202	0	
0.2127	30.9375	10.1136	0	
0.2133	31.855	9.81202	0	
0.2140	34.923	9.51042	0	
0.2147	36.4426	8.28392	0	
0.2153	29.1311	7.05742	0	
0.2160	13.562	7.35902	0	
0.2167	-0.774154	8.88712	0	
0.2173	-3.23998	9.51042	0	
0.2180	-0.172034	6.45422	0	
0.2187	-9.63392	1.26672	0	
0.2193	-34.9803	-0.562985	0	
0.2200	-51.4382	0.341812	0	
0.2207	-36.7867	1.86991	0	
0.2213	-5.96385	2.17151	0	
0.2220	14.4796	1.26672	0	
0.2227	19.0385	0.643411	0	
0.2233	2.86724	2.47311	0	
0.2240	-26.4359	4.32292	0	
0.2247	-41.0588	3.09642	0	
0.2253	-40.7721	1.56831	0	
0.2260	-47.4815	3.09642	0	
0.2267	-46.8793	3.69961	0	
0.2273	-26.7227	2.17151	0	
0.2280	-12.0711	1.56831	0	
0.2287	-13.304	1.26672	0	
0.2293	-13.9061	1.56831	0	
0.2300	-12.9886	4.92612	0	
0.2307	-15.4257	6.45422	0	
0.2313	-14.2215	4.00121	0	
0.2320	-9.31852	4.32292	0	
0.2327	-11.1536	5.52932	0	
0.2333	-12.3865	4.32292	0	
0.2340	3.49803	6.15262	0	
0.2347	25.1457	7.98232	0	
0.2353	21.791	4.62452	0	
0.2360	8.05694	4.32292	0	
0.2367	14.1642	8.88712	0	
0.2373	24.5436	9.51042	0	
0.2380	16.9167	7.35902	0	
0.2387	8.05694	7.68072	0	
0.2393	11.4116	7.68072	0	
0.2400	16.3146	5.22772	0	
0.2407	17.8342	0.341812	0	
0.2413	16.6013	-4.22239	0	
0.2420	15.9992	-4.22239	0	
0.2427	19.0385	-1.18629	0	
0.2433	19.956	-2.71439	0	
0.2440	7.45482	-5.14729	0	
0.2447	-12.9886	-2.39269	0	
0.2453	-21.2462	1.26672	0	
0.2460	-12.0711	2.17151	0	
0.2467	-2.92458	2.79482	0	
0.2473	-0.172034	3.39802	0	
0.2480	1.663	1.56831	0	
0.2487	1.94972	1.26672	0	
0.2493	-0.48743	2.79482	0	
0.2500	-1.69167	4.00121	0	
0.2507	-0.48743	4.92612	0	
0.2513	4.38687	4.32292	0	
0.2520	11.1249	3.09642	0	
0.2527	10.2074	4.62452	0	
0.2533	7.77021	6.15262	0	
0.2540	14.7663	2.79482	0	
0.2547	23.0239	-1.18629	0	
0.2553	24.859	-2.09109	0	
0.2560	24.5436	-3.31759	0	
0.2567	17.2321	-2.39269	0	
0.2573	1.03221	-1.48789	0	
0.2580	-10.236	-4.22239	0	
0.2587	-18.4937	-6.97699	0	
0.2593	-33.1453	-5.14729	0	
0.2600	-45.9618	-4.54409	0	
0.2607	-49.0011	-4.22239	0	
0.2613	-48.399	-0.261386	0	
0.2620	-42.8939	2.79482	0	
0.2627	-33.1453	2.17151	0	
0.2633	-24.8876	1.26672	0	
0.2640	-13.304	-0.261386	0	
0.2647	-2.32246	-4.22239	0	
0.2653	-2.92458	-5.44889	0	
0.2660	-0.774154	-4.22239	0	
0.2667	20.2714	-4.54409	0	
0.2673	37.3601	-6.05209	0	
0.2680	28.2136	-6.05209	0	
0.2687	11.727	-4.22239	0	
0.2693	10.4941	-3.31759	0	
0.2700	22.1064	-3.92079	0	
0.2707	33.69	-4.22239	0	
0.2713	31.855	-6.05209	0	
0.2720	17.8342	-7.90189	0	
0.2727	8.05694	-8.20349	0	
0.2733	7.77021	-8.20349	0	
0.2740	8.05694	-7.58019	0	
0.2747	12.0424	-5.14729	0	
0.2753	17.2321	-2.39269	0	
0.2760	11.727	-1.48789	0	
0.2767	4.10015	-1.18629	0	
0.2773	1.663	-0.864584	0	
0.2780	-11.7843	-2.39269	0	
0.2787	-30.9948	-4.84569	0	
0.2793	-30.9948	-7.58019	0	
0.2800	-18.1783	-7.90189	0	
0.2807	-15.7411	-6.37379	0	
0.2813	-17.8629	-6.05209	0	
0.2820	-13.5907	-7.58019	0	
0.2827	-7.51216	-7.58019	0	
0.2833	-0.48743	-5.75049	0	
0.2840	12.6445	-6.97699	0	
0.2847	19.6693	-8.20349	0	
0.2853	11.727	-6.97699	0	
0.2860	6.5373	-8.80669	0	
0.2867	13.562	-12.7677	0	
0.2873	19.3539	-11.5613	0	
0.2880	19.956	-9.73159	0	
0.2887	17.8342	-10.0332	0	
0.2893	10.2074	-7.27859	0	
0.2900	-0.172034	-4.84569	0	
0.2907	-10.8668	-6.97699	0	
0.2913	-23.368	-7.90189	0	
0.2920	-31.3102	-7.90189	0	
0.2927	-27.6402	-11.5613	0	
0.2933	-11.1536	-12.4661	0	
0.2940	17.8342	-11.2597	0	
0.2947	37.9622	-12.7677	0	
0.2953	21.1889	-13.391	0	
0.2960	-17.2608	-10.0332	0	
0.2967	-46.8793	-8.20349	0	
0.2973	-64.2548	-8.50509	0	
0.2980	-64.2548	-7.27859	0	
0.2987	-38.6217	-4.22239	0	
0.2993	-10.236	-2.71439	0	
0.3000	-0.172034	-4.54409	0	
0.3007	1.94972	-6.67539	0	
0.3013	-2.32246	-5.75049	0	
0.3020	-17.5762	-5.44889	0	
0.3027	-17.8629	-5.75049	0	
0.3033	4.38687	-4.22239	0	
0.3040	19.956	-3.92079	0	
0.3047	15.9992	-5.14729	0	
0.3053	7.77021	-5.14729	0	
0.3060	1.663	-6.67539	0	
0.3067	-1.08955	-9.73159	0	
0.3073	0.745482	-8.20349	0	
0.3080	1.663	-4.22239	0	
0.3087	0.11469	-2.39269	0	
0.3093	2.26512	-2.71439	0	
0.3100	4.70227	-3.61919	0	
0.3107	5.30439	-3.61919	0	
0.3113	6.5373	-1.48789	0	
0.3120	2.26512	0.0402132	0	
0.3127	-4.75961	-1.48789	0	
0.3133	-1.08955	-3.31759	0	
0.3140	10.2074	-2.39269	0	
0.3147	16.3146	-1.18629	0	
0.3153	19.0385	-3.01599	0	
0.3160	19.0385	-4.54409	0	
0.3167	13.8488	-4.22239	0	
0.3173	10.2074	-4.22239	0	
0.3180	9.28985	-3.92079	0	
0.3187	1.663	-2.39269	0	
0.3193	-8.42968	-3.31759	0	
0.3200	-5.67713	-5.14729	0	
0.3207	9.89197	-3.31759	0	
0.3213	22.7085	-2.39269	0	
0.3220	23.9414	-4.22239	0	
0.3227	17.8342	-1.78949	0	
0.3233	9.89197	0.965117	0	
0.3240	1.663	-0.562985	0	
0.3247	-0.774154	-0.261386	0	
0.3253	2.86724	0.341812	0	
0.3260	2.58051	-3.61919	0	
0.3267	-1.40495	-5.14729	0	
0.3273	2.26512	-2.39269	0	
0.3280	11.727	-1.78949	0	
0.3287	17.5188	-3.31759	0	
0.3293	15.3971	-2.09109	0	
0.3300	5.30439	-0.562985	0	
0.3307	-2.92458	0.341812	0	
0.3313	-9.0318	1.56831	0	
0.3320	-22.1637	1.86991	0	
0.3327	-35.5824	-0.261386	0	
0.3333	-35.8691	0.0402132	0	
0.3340	-34.9803	3.39802	0	
0.3347	-42.6072	6.75582	0	
0.3353	-48.0836	7.98232	0	
0.3360	-38.335	6.75582	0	
0.3367	-15.7411	4.62452	0	
0.3373	-1.69167	3.09642	0	
0.3380	-6.88137	1.56831	0	
0.3387	-10.236	0.341812	0	
0.3393	1.94972	0.965117	0	
0.3400	12.9599	1.26672	0	
0.3407	22.1064	0.341812	0	
0.3413	37.6755	0.341812	0	
0.3420	44.6716	-0.261386	0	
0.3427	33.69	-0.864584	0	
0.3433	17.2321	0.965117	0	
0.3440	4.38687	0.341812	0	
0.3447	-1.69167	-5.14729	0	
0.3453	-5.67713	-9.73159	0	
0.3460	-14.5082	-8.20349	0	
0.3467	-16.0565	-5.75049	0	
0.3473	-5.04634	-4.22239	0	
0.3480	0.745482	-3.92079	0	
0.3487	-2.92458	-4.54409	0	
0.3493	-3.23998	-3.31759	0	
0.3500	1.663	-0.261386	0	
0.3507	6.22191	0.341812	0	
0.3513	14.4796	-1.18629	0	
0.3520	36.4426	-0.562985	0	
0.3527	64.2261	0.341812	0	
0.3533	62.9932	0.643411	0	
0.3540	33.0879	1.26672	0	
0.3547	8.97445	1.86991	0	
0.3553	-12.3865	1.86991	0	
0.3560	-40.1413	2.17151	0	
0.3567	-43.2093	2.47311	0	
0.3573	-25.8051	4.62452	0	
0.3580	-24.2855	7.05742	0	
0.3587	-33.432	4.92612	0	
0.3593	-34.6649	-0.261386	0	
0.3600	-35.267	0.643411	0	
0.3607	-34.0628	4.00121	0	
0.3613	-25.8051	0.643411	0	
0.3620	-18.7804	-2.71439	0	
0.3627	-13.9061	2.17151	0	
0.3633	-9.0318	7.35902	0	
0.3640	-8.7164	6.45422	0	
0.3647	-12.9886	4.92612	0	
0.3653	-18.4937	4.32292	0	
0.3660	-20.3287	4.32292	0	
0.3667	-14.8236	6.45422	0	
0.3673	-9.63392	8.88712	0	
0.3680	-5.67713	10.7168	0	
0.3687	5.01767	14.0746	0	
0.3693	17.2321	16.8292	0	
0.3700	21.5043	17.734	0	
0.3707	20.8735	16.8292	0	
0.3713	14.4796	15.9043	0	
0.3720	3.78475	14.0746	0	
0.3727	0.745482	12.2449	0	
0.3733	3.49803	10.1136	0	
0.3740	-0.172034	8.58552	0	
0.3747	-2.92458	10.1136	0	
0.3753	0.430086	11.6417	0	
0.3760	-8.7164	10.1136	0	
0.3767	-32.5145	8.28392	0	
0.3773	-42.8939	7.68072	0	
0.3780	-26.7227	6.15262	0	
0.3787	-2.60919	3.09642	0	
0.3793	5.93518	1.56831	0	
0.3800	-4.44422	3.09642	0	
0.3807	-13.9061	4.92612	0	
0.3813	-14.8236	4.00121	0	
0.3820	-24.2855	1.26672	0	
0.3827	-38.6217	-0.562985	0	
0.3833	-33.1453	-0.562985	0	
0.3840	-12.0711	0.0402132	0	
0.3847	5.61979	-3.31759	0	
0.3853	18.1209	-6.97699	0	
0.3860	22.3931	-5.14729	0	
0.3867	11.727	-3.31759	0	
0.3873	1.03221	-6.37379	0	
0.3880	5.01767	-6.05209	0	
0.3887	12.6445	-2.39269	0	
0.3893	12.9599	-3.01599	0	
0.3900	12.0424	-4.22239	0	
0.3907	12.3291	1.26672	0	
0.3913	8.65906	6.15262	0	
0.3920	4.70227	5.52932	0	
0.3927	7.45482	5.83091	0	
0.3933	12.3291	9.51042	0	
0.3940	15.6838	11.6417	0	
0.3947	15.3971	10.4152	0	
0.3953	5.30439	10.1136	0	
0.3960	-2.00707	10.1136	0	
0.3967	6.5373	9.51042	0	
0.3973	17.8342	6.75582	0	
0.3980	19.3539	3.09642	0	
0.3987	20.8735	0.965117	0	
0.3993	19.0385	-0.562985	0	
0.4000	7.13942	-2.09109	0	
0.4007	0.430086	-2.71439	0	
0.4013	2.86724	-1.78949	0	
0.4020	4.70227	-2.09109	0	
0.4027	4.38687	-2.09109	0	
0.4033	4.10015	-2.09109	0	
0.4040	1.663	-4.22239	0	
0.4047	2.58051	-5.44889	0	
0.4053	9.28985	-3.01599	0	
0.4060	14.4796	-2.09109	0	
0.4067	9.28985	-3.61919	0	
0.4073	-3.5267	-1.48789	0	
0.4080	-10.5514	0.341812	0	
0.4087	-14.2215	-1.48789	0	
0.4093	-26.7227	-3.31759	0	
0.4100	-34.3495	-3.61919	0	
0.4107	-21.2462	-3.61919	0	
0.4113	-4.44422	-1.18629	0	
0.4120	1.663	1.26672	0	
0.4127	6.5373	1.26672	0	
0.4133	20.8735	0.965117	0	
0.4140	39.1951	-0.562985	0	
0.4147	40.1127	-3.92079	0	
0.4153	12.9599	-6.05209	0	
0.4160	-11.1536	-6.97699	0	
0.4167	-9.31852	-6.97699	0	
0.4173	-0.172034	-6.37379	0	
0.4180	5.01767	-6.67539	0	
0.4187	15.3971	-8.50509	0	
0.4193	21.791	-7.90189	0	
0.4200	16.3146	-6.05209	0	
0.4207	10.8095	-9.10829	0	
0.4213	8.37233	-13.0894	0	
0.4220	0.430086	-11.8629	0	
0.4227	-9.63392	-9.73159	0	
0.4233	-13.9061	-10.6364	0	
0.4240	-16.974	-11.5613	0	
0.4247	-23.0526	-12.4661	0	
0.4253	-19.4112	-12.1645	0	
0.4260	-1.08955	-8.50509	0	
0.4267	16.6013	-7.58019	0	
0.4273	25.1457	-9.73159	0	
0.4280	30.6508	-7.90189	0	
0.4287	29.1311	-4.84569	0	
0.4293	16.3146	-4.54409	0	
0.4300	3.18263	-4.22239	0	
0.4307	-0.172034	-3.92079	0	
0.4313	0.745482	-5.44889	0	
0.4320	-0.774154	-5.75049	0	
0.4327	-2.92458	-3.31759	0	
0.4333	-1.69167	-0.864584	0	
0.4340	-1.08955	1.56831	0	
0.4347	-7.51216	3.09642	0	
0.4353	-13.9061	1.86991	0	
0.4360	-11.7843	0.341812	0	
0.4367	-8.11428	0.643411	0	
0.4373	-7.79889	2.17151	0	
0.4380	-5.67713	4.92612	0	
0.4387	0.745482	5.52932	0	
0.4393	7.13942	4.00121	0	
0.4400	10.4941	3.09642	0	
0.4407	1.94972	2.79482	0	
0.4413	-12.3865	0.341812	0	
0.4420	-11.1536	0.0402132	0	
0.4427	-2.00707	3.09642	0	
0.4433	-14.2215	5.22772	0	
0.4440	-33.7474	4.00121	0	
0.4447	-29.7906	3.09642	0	
0.4453	-16.3433	3.09642	0	
0.4460	-9.94932	2.17151	0	
0.4467	-5.04634	2.79482	0	
0.4473	-8.11428	2.17151	0	
0.4480	-14.2215	-2.71439	0	
0.4487	-2.60919	-6.97699	0	
0.4493	12.3291	-5.14729	0	
0.4500	10.8095	-3.61919	0	
0.4507	4.10015	-3.31759	0	
0.4513	-4.75961	-1.48789	0	
0.4520	-18.4937	-0.261386	0	
0.4527	-14.8236	-2.09109	0	
0.4533	2.58051	-2.09109	0	
0.4540	8.05694	0.0402132	0	
0.4547	6.8527	1.86991	0	
0.4553	11.4116	3.39802	0	
0.4560	16.9167	4.32292	0	
0.4567	25.1457	2.79482	0	
0.4573	29.1311	-1.18629	0	
0.4580	15.3971	-2.39269	0	
0.4587	-3.5267	2.17151	0	
0.4593	-12.3865	5.22772	0	
0.4600	-19.4112	3.69961	0	
0.4607	-27.6402	3.39802	0	
0.4613	-33.1453	4.62452	0	
0.4620	-35.5824	3.09642	0	
0.4627	-34.9803	4.00121	0	
0.4633	-33.7474	7.68072	0	
0.4640	-35.267	7.68072	0	
0.4647	-33.1453	7.68072	0	
0.4653	-25.8051	10.7168	0	
0.4660	-20.3287	11.6417	0	
0.4667	-12.3865	8.88712	0	
0.4673	-2.92458	7.98232	0	
0.4680	5.30439	7.98232	0	
0.4687	21.791	6.75582	0	
0.4693	41.0302	6.15262	0	
0.4700	30.3354	4.92612	0	
0.4707	-4.44422	1.26672	0	
0.4713	-21.2462	0.341812	0	
0.4720	-10.5514	1.86991	0	
0.4727	1.03221	1.26672	0	
0.4733	3.49803	1.26672	0	
0.4740	1.663	3.69961	0	
0.4747	-1.40495	2.17151	0	
0.4753	-0.774154	-0.864584	0	
0.4760	7.13942	-0.562985	0	
0.4767	17.8342	0.341812	0	
0.4773	20.2714	0.341812	0	
0.4780	10.8095	-0.562985	0	
0.4787	2.58051	-5.14729	0	
0.4793	2.86724	-8.20349	0	
0.4800	0.11469	-3.31759	0	
0.4807	-7.51216	1.56831	0	
0.4813	-7.79889	0.341812	0	
0.4820	-3.23998	-0.562985	0	
0.4827	-1.40495	-0.562985	0	
0.4833	-2.92458	-3.31759	0	
0.4840	-6.88137	-6.97699	0	
0.4847	-2.92458	-8.50509	0	
0.4853	12.6445	-6.05209	0	
0.4860	28.8157	-3.01599	0	
0.4867	47.4241	-3.01599	0	
0.4873	67.5808	-4.22239	0	
0.4880	60.5561	-2.39269	0	
0.4887	27.2961	-1.18629	0	
0.4893	12.0424	-3.31759	0	
0.4900	12.6445	-2.09109	0	
