0.0000	2.99844	8.82131	1
0.4193	-2.78116	-1.23548	0	
0.4200	-0.0434557	0.889544	0	
0.4207	-1.8686	-2.17444	0	
0.4213	-4.6063	-4.29946	0	
0.4220	-4.6063	-6.42448	0	
0.4227	-3.99792	-8.87073	0	
0.4233	-2.78116	-7.65996	0	
0.4240	0.564924	-4.29946	0	
0.4247	3.60682	-4.29946	0	
0.4253	4.51939	-5.83146	0	
0.4260	3.60682	-4.9172	0	
0.4267	2.39006	-2.47096	0	
0.4273	2.39006	-1.5567	0	
0.4280	3.30263	-1.5567	0	
0.4287	4.86704	-2.17444	0	
0.4293	5.77961	-4.9172	0	
0.4300	2.69425	-6.74571	0	
0.4307	-1.56441	-3.68172	0	
0.4313	-2.78116	-0.321224	0	
0.4320	-1.56441	-1.85322	0	
0.4327	0.260734	-3.68172	0	
0.4333	2.69425	-4.9172	0	
0.4340	1.1733	-6.42448	0	
0.4347	-3.08535	-6.42448	0	
0.4353	-5.21468	-6.74571	0	
0.4360	-8.25658	-7.65996	0	
0.4367	-11.0377	-4.9172	0	
0.4373	-7.95239	-3.68172	0	
0.4380	-5.51887	-5.51023	0	
0.4387	-8.25658	-5.51023	0	
0.4393	-7.95239	-4.9172	0	
0.4400	-4.6063	-7.04222	0	
0.4407	-4.6063	-4.9172	0	
0.4413	-5.21468	-0.0247096	0	
0.4420	-3.99792	0.889544	0	
0.4427	-2.78116	-0.321224	0	
0.4433	-0.347646	-0.321224	0	
0.4440	0.260734	-0.938963	0	
0.4447	-0.347646	0.593029	0	
0.4453	1.47749	4.86778	0	
0.4460	1.78168	4.25004	0	
0.4467	-3.69373	0.271805	0	
0.4473	-6.12725	0.889544	0	
0.4480	-2.78116	3.33579	0	
0.4487	-2.17279	1.8038	0	
0.4493	-2.47697	2.71805	0	
0.4500	-1.56441	7.90706	0	
0.4507	-3.38954	10.0321	0	
0.4513	-3.69373	7.90706	0	
0.4520	-0.0434557	6.9928	0	
0.4527	1.47749	9.43905	0	
0.4533	1.47749	11.2676	0	
0.4540	2.08587	9.73557	0	
0.4547	2.08587	8.20357	0	
0.4553	2.08587	9.73557	0	
0.4560	0.869114	9.73557	0	
0.4567	-4.91049	6.9928	0	
0.4573	-8.56077	6.9928	0	
0.4580	-6.43144	8.82131	0	
0.4587	-3.69373	6.9928	0	
0.4593	-4.6063	4.54656	0	
0.4600	-6.12725	5.78204	0	
0.4607	-6.43144	5.46081	0	
0.4613	-5.51887	2.42154	0	
0.4620	-3.69373	0.889544	0	
0.4627	-0.956025	0.593029	0	
0.4633	1.78168	-0.642448	0	
0.4640	1.78168	-1.5567	0	
0.4647	1.47749	-0.321224	0	
0.4653	3.30263	2.10031	0	
0.4660	4.51939	3.33579	0	
0.4667	2.69425	0.593029	0	
0.4673	2.39006	-0.642448	0	
0.4680	2.08587	1.18606	0	
0.4687	0.564924	-0.938963	0	
0.4693	-0.0434557	-5.83146	0	
0.4700	0.869114	-5.21372	0	
0.4707	0.869114	-0.642448	0	
0.4713	0.869114	-0.321224	0	
0.4720	1.78168	-0.321224	0	
0.4727	-1.26022	2.42154	0	
0.4733	-5.21468	3.33579	0	
0.4740	-1.56441	1.50728	0	
0.4747	2.08587	0.271805	0	
0.4753	-0.956025	-0.642448	0	
0.4760	-0.956025	-2.17444	0	
0.4767	4.51939	-2.76747	0	
0.4773	6.38799	-4.29946	0	
0.4780	4.86704	-5.83146	0	
0.4787	4.51939	-4.29946	0	
0.4793	2.39006	-5.21372	0	
0.4800	-1.8686	-7.65996	0	
0.4807	-3.69373	-7.65996	0	
0.4813	-2.78116	-9.48847	0	
0.4820	-0.956025	-15.5917	0	
0.4827	-0.0434557	-15.8882	0	
0.4833	-2.78116	-11.317	0	
0.4840	-4.6063	-11.317	0	
0.4847	-2.78116	-11.6135	0	
0.4853	-0.0434557	-7.95648	0	
0.4860	0.869114	-7.65996	0	
0.4867	0.869114	-8.87073	0	
0.4873	2.08587	-6.42448	0	
