0.0000	1.15476	1.71451	1
0.1647	-0.989797	0.480062	0	
0.1653	-4.34411	0.754383	0	
0.1660	-3.73923	2.26315	0	
0.1667	-1.59467	3.49759	0	
0.1673	-3.4093	0.137161	0	
0.1680	-5.22393	-3.22327	0	
0.1687	-3.4093	-1.37161	0	
0.1693	-1.59467	-0.480062	0	
0.1700	-1.26474	-2.26315	0	
0.1707	-2.47449	-0.137161	0	
0.1713	-3.4093	5.07494	0	
0.1720	-1.59467	6.2408	0	
0.1727	0.549887	3.49759	0	
0.1733	-0.0549887	0.480062	0	
0.1740	-0.989797	-0.480062	0	
0.1747	-2.19955	-0.754383	0	
0.1753	-3.4093	-3.84049	0	
0.1760	-1.59467	-5.96648	0	
0.1767	0.274944	-2.60605	0	
0.1773	-1.59467	3.49759	0	
0.1780	-2.47449	8.36679	0	
0.1787	-0.659865	8.36679	0	
0.1793	0.549887	5.07494	0	
0.1800	0.549887	1.71451	0	
0.1807	-0.989797	-3.22327	0	
0.1813	-2.47449	-9.32691	0	
0.1820	-1.59467	-10.4928	0	
0.1827	-0.0549887	-7.74957	0	
0.1833	-1.59467	-5.96648	0	
0.1840	-2.19955	-4.38914	0	
0.1847	-2.47449	-3.22327	0	
0.1853	-4.01418	-4.11482	0	
0.1860	-3.4093	-3.49759	0	
0.1867	-0.0549887	-0.480062	0	
0.1873	1.15476	-0.480062	0	
0.1880	-0.989797	-1.37161	0	
0.1887	-2.19955	-0.480062	0	
0.1893	-1.59467	0.480062	0	
0.1900	-1.59467	-0.137161	0	
0.1907	-0.989797	-1.37161	0	
0.1913	-1.59467	-1.37161	0	
0.1920	-3.4093	-0.137161	0	
0.1927	-1.26474	-0.480062	0	
0.1933	2.08957	-2.26315	0	
0.1940	1.15476	-1.37161	0	
0.1947	1.15476	1.09728	0	
0.1953	4.23413	-1.37161	0	
0.1960	2.69445	-2.88037	0	
0.1967	-0.659865	0.480062	0	
0.1973	0.549887	0.754383	0	
0.1980	0.549887	-1.98883	0	
0.1987	-1.86962	-1.64593	0	
0.1993	-0.384921	-0.480062	0	
0.2000	1.4847	-0.480062	0	
0.2007	0.879819	-0.137161	0	
0.2013	1.4847	-0.754383	0	
0.2020	2.08957	-1.37161	0	
0.2027	-0.659865	0.480062	0	
0.2033	-2.47449	1.37161	0	
0.2040	-2.47449	-1.64593	0	
0.2047	-3.13436	-3.49759	0	
0.2053	-3.13436	-1.37161	0	
0.2060	-2.47449	2.88037	0	
0.2067	-3.13436	5.62358	0	
0.2073	-4.34411	4.73204	0	
0.2080	-3.73923	1.37161	0	
0.2087	-3.13436	0.480062	0	
0.2093	-3.13436	3.22327	0	
0.2100	-3.4093	2.60605	0	
0.2107	-2.47449	-2.26315	0	
0.2113	0.274944	-1.64593	0	
0.2120	2.08957	1.98883	0	
0.2127	0.549887	-1.0287	0	
0.2133	-0.659865	-5.96648	0	
0.2140	-0.0549887	-4.11482	0	
0.2147	1.4847	-0.480062	0	
0.2153	3.9042	-0.480062	0	
0.2160	4.83901	-3.22327	0	
0.2167	4.23413	-5.00636	0	
0.2173	4.83901	-3.22327	0	
0.2180	5.71883	-0.480062	0	
0.2187	3.9042	-1.37161	0	
0.2193	2.96939	-2.26315	0	
0.2200	2.36451	0.137161	0	
0.2207	0.549887	1.98883	0	
0.2213	-0.0549887	1.09728	0	
0.2220	0.274944	0.480062	0	
0.2227	0.274944	-0.480062	0	
0.2233	-0.0549887	-2.60605	0	
0.2240	-0.659865	-3.49759	0	
0.2247	-1.59467	-0.137161	0	
0.2253	-2.47449	3.22327	0	
0.2260	-3.4093	2.26315	0	
0.2267	-2.19955	1.37161	0	
0.2273	-0.659865	1.09728	0	
0.2280	-3.13436	-0.137161	0	
0.2287	-5.22393	0.480062	0	
0.2293	-1.86962	1.71451	0	
0.2300	-0.0549887	0.480062	0	
0.2307	-2.19955	-1.0287	0	
0.2313	-2.19955	-0.754383	0	
0.2320	-2.19955	-1.0287	0	
0.2327	-3.4093	0.480062	0	
0.2333	-0.989797	2.26315	0	
0.2340	1.75964	1.37161	0	
0.2347	0.549887	0.137161	0	
0.2353	1.15476	-0.480062	0	
0.2360	4.83901	-1.64593	0	
0.2367	5.44388	-2.26315	0	
0.2373	5.71883	-0.480062	0	
0.2380	6.04876	1.71451	0	
0.2387	3.9042	0.754383	0	
0.2393	2.96939	-1.98883	0	
0.2400	4.23413	-2.26315	0	
0.2407	2.36451	0.137161	0	
0.2413	-1.59467	-0.137161	0	
0.2420	-1.59467	-1.37161	0	
0.2427	1.15476	-0.480062	0	
0.2433	0.274944	-0.480062	0	
0.2440	-3.4093	-1.37161	0	
0.2447	-4.01418	-0.754383	0	
0.2453	-3.13436	-0.480062	0	
0.2460	-2.47449	-1.64593	0	
0.2467	-1.59467	-3.22327	0	
0.2473	-2.80442	-5.34926	0	
0.2480	-6.15874	-6.85803	0	
0.2487	-7.36849	-6.2408	0	
0.2493	-5.22393	-4.38914	0	
0.2500	-3.73923	-2.88037	0	
0.2507	-2.19955	-1.0287	0	
0.2513	0.549887	-0.480062	0	
0.2520	1.15476	-1.37161	0	
0.2527	1.75964	-0.480062	0	
0.2533	3.29932	1.71451	0	
0.2540	2.69445	4.11482	0	
0.2547	1.15476	6.5837	0	
0.2553	2.96939	7.47525	0	
0.2560	4.23413	7.20093	0	
0.2567	3.62925	9.32691	0	
0.2573	2.96939	11.1786	0	
0.2580	3.62925	7.81815	0	
0.2587	5.44388	2.88037	0	
0.2593	5.44388	1.98883	0	
0.2600	2.36451	2.26315	0	
0.2607	2.36451	2.26315	0	
0.2613	4.83901	2.26315	0	
0.2620	2.08957	0.137161	0	
0.2627	-1.26474	-1.0287	0	
0.2633	-0.384921	1.98883	0	
0.2640	-1.86962	2.60605	0	
0.2647	-5.22393	-0.754383	0	
0.2653	-4.94898	-1.37161	0	
0.2660	-4.34411	1.09728	0	
0.2667	-5.22393	3.22327	0	
0.2673	-4.94898	3.49759	0	
0.2680	-4.94898	2.60605	0	
0.2687	-4.94898	1.98883	0	
0.2693	-4.01418	2.26315	0	
0.2700	-3.4093	0.480062	0	
0.2707	-1.86962	-3.22327	0	
0.2713	-0.384921	-3.49759	0	
0.2720	-0.659865	-3.22327	0	
0.2727	0.274944	-3.49759	0	
0.2733	2.96939	-0.480062	0	
0.2740	2.69445	1.98883	0	
0.2747	0.274944	0.480062	0	
0.2753	0.549887	1.09728	0	
0.2760	3.62925	4.11482	0	
0.2767	6.65363	3.49759	0	
0.2773	6.37869	1.71451	0	
0.2780	3.9042	0.480062	0	
0.2787	3.9042	-2.26315	0	
0.2793	3.9042	-3.22327	0	
0.2800	2.69445	0.480062	0	
0.2807	3.9042	2.26315	0	
0.2813	4.50907	-1.37161	0	
0.2820	1.15476	-3.22327	0	
0.2827	0.879819	0.480062	0	
0.2833	2.69445	2.88037	0	
0.2840	0.274944	-0.480062	0	
0.2847	-1.86962	-4.38914	0	
0.2853	-1.59467	-5.00636	0	
0.2860	-1.59467	-4.11482	0	
0.2867	-1.86962	-1.64593	0	
0.2873	-1.86962	0.480062	0	
0.2880	-4.01418	-1.98883	0	
0.2887	-6.15874	-3.22327	0	
0.2893	-6.48867	-0.480062	0	
0.2900	-5.55386	-1.37161	0	
0.2907	-4.34411	-4.11482	0	
0.2913	-3.73923	-2.26315	0	
0.2920	-3.4093	-3.22327	0	
0.2927	-2.47449	-6.2408	0	
0.2933	-3.4093	-6.85803	0	
0.2940	-4.34411	-8.98401	0	
0.2947	-2.47449	-12.3444	0	
0.2953	-0.0549887	-9.60124	0	
0.2960	0.879819	-6.85803	0	
0.2967	0.274944	-8.36679	0	
0.2973	-1.59467	-5.00636	0	
0.2980	-3.4093	-1.37161	0	
0.2987	-1.26474	-3.22327	0	
0.2993	0.274944	-3.22327	0	
0.3000	-1.59467	-0.480062	0	
0.3007	-2.47449	0.754383	0	
0.3013	-1.59467	1.98883	0	
0.3020	-2.80442	3.22327	0	
0.3027	-5.22393	2.60605	0	
0.3033	-5.55386	3.22327	0	
0.3040	-4.34411	3.22327	0	
0.3047	-3.4093	3.49759	0	
0.3053	-2.80442	8.70969	0	
0.3060	-3.4093	12.3444	0	
0.3067	-5.55386	7.20093	0	
0.3073	-5.22393	2.60605	0	
0.3080	-3.4093	5.96648	0	
0.3087	-3.4093	7.81815	0	
0.3093	-1.86962	5.07494	0	
0.3100	1.4847	2.26315	0	
0.3107	0.274944	-1.37161	0	
0.3113	-1.59467	-4.73204	0	
0.3120	2.08957	-4.73204	0	
0.3127	4.83901	-7.13235	0	
0.3133	3.9042	-12.9617	0	
0.3140	3.9042	-13.5789	0	
0.3147	4.83901	-11.4529	0	
0.3153	5.71883	-12.0701	0	
0.3160	6.65363	-10.4928	0	
0.3167	3.9042	-7.47525	0	
0.3173	1.75964	-5.34926	0	
0.3180	4.50907	-0.754383	0	
0.3187	5.11395	2.88037	0	
0.3193	2.69445	0.754383	0	
0.3200	3.9042	0.137161	0	
0.3207	5.44388	4.11482	0	
0.3213	2.96939	5.62358	0	
0.3220	0.274944	5.62358	0	
0.3227	0.274944	8.70969	0	
0.3233	2.08957	8.09247	0	
0.3240	2.08957	3.84049	0	
0.3247	-0.659865	3.22327	0	
0.3253	-1.59467	2.88037	0	
0.3260	-0.659865	-0.754383	0	
0.3267	-1.86962	-1.37161	0	
0.3273	-4.34411	1.37161	0	
0.3280	-5.22393	0.480062	0	
0.3287	-4.61905	-1.37161	0	
0.3293	-4.01418	-0.137161	0	
0.3300	-3.4093	-0.754383	0	
0.3307	-2.47449	-3.22327	0	
0.3313	-0.384921	0.480062	0	
0.3320	0.879819	5.07494	0	
0.3327	0.549887	5.34926	0	
0.3333	1.15476	6.85803	0	
0.3340	3.9042	7.81815	0	
0.3347	6.65363	4.45772	0	
0.3353	5.71883	3.84049	0	
0.3360	3.62925	6.5837	0	
0.3367	3.9042	3.84049	0	
0.3373	4.50907	0.480062	0	
0.3380	2.96939	2.60605	0	
0.3387	2.69445	2.26315	0	
0.3393	2.96939	-0.137161	0	
0.3400	3.62925	3.22327	0	
0.3407	4.23413	5.07494	0	
0.3413	2.96939	1.37161	0	
0.3420	-0.659865	0.480062	0	
0.3427	-0.659865	1.37161	0	
0.3433	1.75964	-0.480062	0	
0.3440	1.75964	0.480062	0	
0.3447	0.274944	1.71451	0	
0.3453	-0.659865	-1.98883	0	
0.3460	-3.4093	-3.22327	0	
0.3467	-4.01418	0.754383	0	
0.3473	-2.47449	0.754383	0	
0.3480	-3.73923	-1.98883	0	
0.3487	-6.15874	-0.137161	0	
0.3493	-6.15874	1.37161	0	
0.3500	-4.34411	1.37161	0	
0.3507	-0.989797	1.37161	0	
0.3513	1.75964	0.480062	0	
0.3520	1.15476	-1.0287	0	
0.3527	-0.659865	-1.0287	0	
0.3533	-1.26474	-0.480062	0	
0.3540	-0.659865	1.71451	0	
0.3547	0.549887	3.49759	0	
0.3553	2.36451	0.754383	0	
0.3560	2.69445	-3.22327	0	
0.3567	1.4847	-4.73204	0	
0.3573	1.15476	-5.62358	0	
0.3580	1.15476	-5.00636	0	
0.3587	1.15476	-3.49759	0	
0.3593	2.08957	-4.11482	0	
0.3600	1.15476	-5.00636	0	
0.3607	-0.0549887	-4.11482	0	
0.3613	-0.0549887	-4.38914	0	
0.3620	-1.86962	-3.84049	0	
0.3627	-3.73923	-2.88037	0	
0.3633	-2.47449	-5.00636	0	
0.3640	-0.989797	-4.73204	0	
0.3647	-2.47449	-0.137161	0	
0.3653	-3.4093	1.37161	0	
0.3660	-4.94898	1.71451	0	
0.3667	-6.48867	4.45772	0	
0.3673	-4.34411	3.49759	0	
0.3680	-0.659865	-0.137161	0	
0.3687	-2.47449	1.37161	0	
0.3693	-4.61905	4.45772	0	
0.3700	-3.4093	2.88037	0	
0.3707	-2.47449	0.754383	0	
0.3713	-2.47449	0.754383	0	
0.3720	-1.86962	0.137161	0	
0.3727	-0.659865	-1.37161	0	
0.3733	1.15476	-1.64593	0	
0.3740	1.75964	-0.480062	0	
0.3747	-0.989797	0.754383	0	
0.3753	-0.659865	0.754383	0	
0.3760	3.9042	0.480062	0	
0.3767	4.83901	1.37161	0	
0.3773	1.15476	2.60605	0	
0.3780	1.15476	2.60605	0	
0.3787	3.9042	1.09728	0	
0.3793	4.23413	-0.480062	0	
0.3800	4.83901	1.09728	0	
0.3807	5.11395	2.60605	0	
0.3813	3.9042	2.26315	0	
0.3820	2.36451	1.37161	0	
0.3827	1.15476	0.754383	0	
0.3833	-1.59467	0.754383	0	
0.3840	-2.80442	1.37161	0	
0.3847	-2.47449	0.480062	0	
0.3853	-2.80442	-1.37161	0	
0.3860	-3.13436	-1.98883	0	
0.3867	-2.47449	-2.26315	0	
0.3873	-3.4093	-2.26315	0	
0.3880	-3.73923	1.09728	0	
0.3887	-1.59467	3.84049	0	
0.3893	-0.659865	0.137161	0	
0.3900	-3.4093	-3.49759	0	
0.3907	-4.94898	-2.88037	0	
0.3913	-1.59467	-2.26315	0	
0.3920	1.15476	-2.88037	0	
0.3927	-0.659865	-2.26315	0	
0.3933	-1.26474	-2.26315	0	
0.3940	2.08957	-1.64593	0	
0.3947	2.69445	-0.480062	0	
0.3953	1.15476	-1.0287	0	
0.3960	2.08957	-4.11482	0	
0.3967	2.08957	-5.96648	0	
0.3973	-0.0549887	-5.34926	0	
0.3980	1.4847	-3.22327	0	
0.3987	3.9042	-3.22327	0	
0.3993	1.15476	-5.96648	0	
0.4000	-1.59467	-8.36679	0	
0.4007	-0.659865	-9.60124	0	
0.4013	-1.26474	-10.2185	0	
0.4020	-1.26474	-6.2408	0	
0.4027	1.15476	-1.64593	0	
0.4033	1.15476	-1.37161	0	
0.4040	-1.59467	0.480062	0	
0.4047	-2.47449	4.11482	0	
0.4053	-3.13436	3.49759	0	
0.4060	-5.22393	5.62358	0	
0.4067	-5.55386	10.2185	0	
0.4073	-5.55386	9.32691	0	
0.4080	-6.15874	9.32691	0	
0.4087	-4.34411	14.8133	0	
0.4093	-3.4093	13.3046	0	
0.4100	-5.8288	6.2408	0	
0.4107	-6.15874	4.73204	0	
0.4113	-4.01418	2.60605	0	
0.4120	-3.4093	-3.22327	0	
0.4127	-2.19955	-4.38914	0	
0.4133	1.15476	-2.60605	0	
0.4140	2.69445	-3.22327	0	
0.4147	2.36451	-4.38914	0	
0.4153	2.08957	-4.11482	0	
0.4160	2.69445	-3.22327	0	
0.4167	3.9042	-1.37161	0	
0.4173	4.83901	-1.37161	0	
0.4180	4.50907	-1.37161	0	
0.4187	4.83901	-0.480062	0	
0.4193	4.50907	-0.480062	0	
0.4200	2.96939	-1.0287	0	
0.4207	1.75964	-1.37161	0	
0.4213	3.62925	-3.84049	0	
0.4220	5.44388	-7.47525	0	
0.4227	3.62925	-7.13235	0	
0.4233	1.4847	-3.84049	0	
0.4240	2.36451	-0.480062	0	
0.4247	2.08957	1.37161	0	
0.4253	-1.59467	1.71451	0	
0.4260	-3.73923	3.22327	0	
0.4267	-3.4093	4.73204	0	
0.4273	-3.4093	2.26315	0	
0.4280	-2.80442	0.754383	0	
0.4287	-0.659865	3.22327	0	
0.4293	-0.0549887	3.22327	0	
0.4300	-1.59467	1.09728	0	
0.4307	-0.659865	3.49759	0	
0.4313	3.29932	7.20093	0	
0.4320	3.9042	5.07494	0	
0.4327	0.274944	1.37161	0	
0.4333	2.08957	0.480062	0	
0.4340	5.11395	1.71451	0	
0.4347	1.15476	1.37161	0	
0.4353	-0.0549887	0.754383	0	
0.4360	6.37869	2.26315	0	
0.4367	6.98357	1.37161	0	
0.4373	0.549887	-2.60605	0	
0.4380	-0.659865	-3.49759	0	
0.4387	0.879819	-0.480062	0	
0.4393	-0.659865	1.37161	0	
0.4400	0.879819	1.37161	0	
0.4407	2.96939	0.137161	0	
0.4413	-0.659865	-0.754383	0	
0.4420	-3.4093	-0.480062	0	
0.4427	-0.659865	-0.480062	0	
0.4433	-0.384921	-1.37161	0	
0.4440	-4.01418	-2.26315	0	
0.4447	-3.4093	-1.98883	0	
0.4453	-3.13436	-0.137161	0	
0.4460	-5.22393	1.37161	0	
0.4467	-4.34411	-0.137161	0	
0.4473	-2.47449	-0.754383	0	
0.4480	-3.73923	0.480062	0	
0.4487	-3.4093	-0.754383	0	
0.4493	0.274944	-2.88037	0	
0.4500	-0.384921	-2.26315	0	
0.4507	-3.13436	-1.98883	0	
0.4513	-2.47449	-3.22327	0	
0.4520	-0.384921	-3.22327	0	
0.4527	-0.0549887	-2.88037	0	
0.4533	-0.659865	-4.11482	0	
0.4540	0.274944	-4.38914	0	
0.4547	2.08957	-3.49759	0	
0.4553	1.75964	-3.49759	0	
0.4560	1.15476	-4.11482	0	
0.4567	2.08957	-4.11482	0	
0.4573	1.15476	-3.22327	0	
0.4580	0.274944	-1.37161	0	
0.4587	1.75964	-1.37161	0	
0.4593	1.15476	-2.26315	0	
0.4600	-0.659865	-3.22327	0	
0.4607	-0.659865	-5.34926	0	
0.4613	-0.0549887	-7.47525	0	
0.4620	-0.659865	-7.13235	0	
0.4627	-3.13436	-5.00636	0	
0.4633	-5.55386	-3.84049	0	
0.4640	-5.55386	-4.11482	0	
0.4647	-3.73923	-4.38914	0	
0.4653	-2.19955	-2.60605	0	
0.4660	-0.989797	0.480062	0	
0.4667	-0.989797	1.09728	0	
0.4673	-3.4093	-1.98883	0	
0.4680	-5.22393	-5.00636	0	
0.4687	-5.22393	-4.11482	0	
0.4693	-4.34411	-0.754383	0	
0.4700	-3.4093	1.09728	0	
0.4707	-2.19955	0.754383	0	
0.4713	-2.80442	1.09728	0	
0.4720	-5.55386	1.98883	0	
0.4727	-5.22393	3.22327	0	
0.4733	-0.659865	5.96648	0	
0.4740	2.36451	8.70969	0	
0.4747	1.15476	10.2185	0	
0.4753	0.879819	9.94414	0	
0.4760	2.96939	8.09247	0	
0.4767	4.83901	5.96648	0	
0.4773	3.9042	3.84049	0	
0.4780	2.96939	1.37161	0	
0.4787	3.9042	-0.480062	0	
0.4793	4.50907	0.137161	0	
0.4800	1.4847	1.37161	0	
0.4807	-0.659865	1.09728	0	
0.4813	2.08957	-1.37161	0	
0.4820	2.96939	-1.98883	0	
0.4827	-0.0549887	-0.137161	0	
0.4833	-1.59467	-0.480062	0	
0.4840	-1.59467	-3.22327	0	
0.4847	-3.4093	-1.98883	0	
0.4853	-3.4093	1.71451	0	
0.4860	-0.989797	1.37161	0	
0.4867	0.274944	-0.754383	0	
