0.0000	-3.11276	1.07957	1
0.1033	-0.0384292	12.3791	0	
0.1040	-0.0384292	12.0912	0	
0.1047	-0.0384292	9.06839	0	
0.1053	0.845441	7.84488	0	
0.1060	0.845441	7.19714	0	
0.1067	0.576437	6.90925	0	
0.1073	1.46031	10.5798	0	
0.1080	2.07517	14.8261	0	
0.1087	2.07517	15.114	0	
0.1093	3.91977	16.0496	0	
0.1100	4.84207	14.8261	0	
0.1107	3.61234	5.39785	0	
0.1113	1.15287	-0.431828	0	
0.1120	0.845441	-4.39025	0	
0.1127	1.15287	-26.0536	0	
0.1133	2.38261	-50.7398	0	
0.1140	4.84207	-47.1412	0	
0.1147	4.53464	-29.4363	0	
0.1153	-0.0384292	-20.5838	0	
0.1160	-1.88303	-15.042	0	
0.1167	2.07517	-9.28431	0	
0.1173	2.99747	-7.77291	0	
0.1180	0.845441	-6.83728	0	
0.1187	1.15287	-6.18954	0	
0.1193	0.576437	-4.96602	0	
0.1200	-1.88303	-2.23111	0	
0.1207	-0.960729	-5.90165	0	
0.1213	1.15287	-12.9548	0	
0.1220	0.576437	-8.06079	0	
0.1227	1.76774	5.39785	0	
0.1233	5.45694	10.2919	0	
0.1240	5.14951	7.19714	0	
0.1247	2.07517	3.88645	0	
0.1253	0.845441	0.5038	0	
0.1260	1.76774	-2.87885	0	
0.1267	4.53464	-3.16674	0	
0.1273	6.64824	-0.143943	0	
0.1280	5.76437	3.23871	0	
0.1287	5.14951	4.17434	0	
0.1293	4.84207	5.39785	0	
0.1300	3.30491	6.90925	0	
0.1307	4.84207	7.48502	0	
0.1313	7.87798	9.64416	0	
0.1320	5.76437	13.8905	0	
0.1327	2.07517	15.7617	0	
0.1333	3.91977	14.8261	0	
0.1340	6.95568	13.0268	0	
0.1347	6.64824	9.93205	0	
0.1353	3.91977	4.75011	0	
0.1360	1.15287	0.5038	0	
0.1367	1.46031	1.07957	0	
0.1373	3.91977	2.95083	0	
0.1380	2.99747	2.66294	0	
0.1387	0.269004	2.30308	0	
0.1393	0.576437	2.30308	0	
0.1400	2.99747	1.43943	0	
0.1407	2.99747	2.30308	0	
0.1413	1.15287	4.17434	0	
0.1420	0.269004	3.23871	0	
0.1427	2.38261	1.43943	0	
0.1433	5.45694	2.0152	0	
0.1440	4.22721	1.72731	0	
0.1447	2.07517	1.43943	0	
0.1453	4.22721	2.0152	0	
0.1460	7.57054	0.791685	0	
0.1467	5.76437	-1.0076	0	
0.1473	2.69004	-0.719714	0	
0.1480	3.61234	-0.431828	0	
0.1487	3.91977	-0.431828	0	
0.1493	2.38261	2.30308	0	
0.1500	3.91977	3.88645	0	
0.1507	5.14951	1.43943	0	
0.1513	3.91977	0.215914	0	
0.1520	4.84207	2.0152	0	
0.1527	6.64824	2.0152	0	
0.1533	3.91977	1.07957	0	
0.1540	1.46031	1.72731	0	
0.1547	2.07517	3.23871	0	
0.1553	1.46031	3.5266	0	
0.1560	0.576437	1.72731	0	
0.1567	1.15287	0.5038	0	
0.1573	-0.0384292	2.30308	0	
0.1580	-0.653296	1.43943	0	
0.1587	0.269004	-2.23111	0	
0.1593	-0.0384292	-1.0076	0	
0.1600	0.269004	2.0152	0	
0.1607	0.845441	1.43943	0	
0.1613	-3.11276	0.5038	0	
0.1620	-4.91893	-1.65534	0	
0.1627	-1.5756	-4.39025	0	
0.1633	-0.345862	-3.16674	0	
0.1640	-0.653296	-1.65534	0	
0.1647	1.15287	-4.10237	0	
0.1653	0.269004	-4.39025	0	
0.1660	-1.5756	-3.16674	0	
0.1667	0.576437	-4.10237	0	
0.1673	1.46031	-3.45463	0	
0.1680	1.15287	-1.94323	0	
0.1687	2.99747	-3.45463	0	
0.1693	3.91977	-5.61377	0	
0.1700	3.30491	-5.32588	0	
0.1707	4.84207	-3.16674	0	
0.1713	5.76437	-2.23111	0	
0.1720	5.14951	-4.96602	0	
0.1727	3.61234	-5.90165	0	
0.1733	1.46031	-2.23111	0	
0.1740	2.99747	-1.65534	0	
0.1747	5.14951	-2.23111	0	
0.1753	2.38261	1.43943	0	
0.1760	0.576437	2.30308	0	
0.1767	2.07517	-1.36746	0	
0.1773	-0.653296	-1.36746	0	
0.1780	-3.11276	-0.719714	0	
0.1787	1.15287	-0.719714	0	
0.1793	2.38261	2.30308	0	
0.1800	-0.345862	2.30308	0	
0.1807	-0.653296	-2.87885	0	
0.1813	-0.960729	-2.87885	0	
0.1820	-1.88303	-0.431828	0	
0.1827	-0.0384292	-1.94323	0	
0.1833	-0.0384292	-1.36746	0	
0.1840	-1.5756	2.30308	0	
0.1847	1.15287	2.30308	0	
0.1853	2.07517	0.5038	0	
0.1860	-2.19046	1.72731	0	
0.1867	-3.11276	1.72731	0	
0.1873	0.845441	-0.431828	0	
0.1880	2.07517	-1.65534	0	
0.1887	2.38261	-1.65534	0	
0.1893	3.61234	-0.431828	0	
0.1900	2.99747	0.791685	0	
0.1907	2.07517	0.5038	0	
0.1913	2.07517	-0.719714	0	
0.1920	2.38261	-2.87885	0	
0.1927	2.07517	-4.10237	0	
0.1933	1.46031	-3.16674	0	
0.1940	0.269004	-0.431828	0	
0.1947	-0.653296	1.43943	0	
0.1953	-0.653296	2.30308	0	
0.1960	-0.653296	1.43943	0	
0.1967	-0.0384292	1.72731	0	
0.1973	0.269004	3.5266	0	
0.1980	-2.4979	4.46222	0	
0.1987	-5.22637	2.95083	0	
0.1993	-4.03506	1.43943	0	
0.2000	-2.80533	-1.36746	0	
0.2007	-3.42019	-5.32588	0	
0.2013	-2.4979	-7.12517	0	
0.2020	-1.5756	-6.18954	0	
0.2027	-2.19046	-5.90165	0	
0.2033	-1.88303	-4.96602	0	
0.2040	-1.5756	-3.74251	0	
0.2047	-0.960729	-2.87885	0	
0.2053	2.38261	-1.36746	0	
0.2060	3.61234	-0.431828	0	
0.2067	1.15287	-0.431828	0	
0.2073	2.38261	0.215914	0	
0.2080	6.03338	1.07957	0	
0.2087	4.84207	-0.431828	0	
0.2093	2.69004	0.5038	0	
0.2100	2.99747	2.95083	0	
0.2107	2.69004	-0.431828	0	
0.2113	2.69004	-4.96602	0	
0.2120	6.03338	-3.45463	0	
0.2127	6.34081	-0.431828	0	
0.2133	2.99747	-0.431828	0	
0.2140	2.07517	-0.431828	0	
0.2147	1.76774	-0.431828	0	
0.2153	-0.345862	-1.36746	0	
0.2160	-0.653296	-1.65534	0	
0.2167	-0.653296	-2.519	0	
0.2173	-2.4979	-3.16674	0	
0.2180	-4.34249	-3.16674	0	
0.2187	-4.34249	-3.45463	0	
0.2193	-2.80533	-2.519	0	
0.2200	-1.5756	0.5038	0	
0.2207	-2.4979	2.0152	0	
0.2213	-4.34249	1.43943	0	
0.2220	-4.34249	0.5038	0	
0.2227	-2.80533	-1.0076	0	
0.2233	-0.345862	-1.36746	0	
0.2240	-0.0384292	0.5038	0	
0.2247	-2.4979	1.72731	0	
0.2253	-2.80533	1.72731	0	
0.2260	-0.653296	2.95083	0	
0.2267	-0.653296	4.46222	0	
0.2273	0.576437	5.10997	0	
0.2280	3.30491	4.17434	0	
0.2287	1.76774	3.23871	0	
0.2293	-0.653296	3.23871	0	
0.2300	1.15287	3.23871	0	
0.2307	1.46031	3.23871	0	
0.2313	0.576437	3.88645	0	
0.2320	1.46031	4.17434	0	
0.2327	1.15287	2.0152	0	
0.2333	1.15287	0.791685	0	
0.2340	5.14951	1.72731	0	
0.2347	5.14951	2.30308	0	
0.2353	-0.345862	1.72731	0	
0.2360	-1.5756	1.43943	0	
0.2367	1.15287	0.791685	0	
0.2373	-0.0384292	-0.719714	0	
0.2380	-3.72763	-4.10237	0	
0.2387	-2.4979	-5.90165	0	
0.2393	-0.345862	-7.77291	0	
0.2400	-3.42019	-10.5078	0	
0.2407	-6.4561	-11.0836	0	
0.2413	-4.34249	-10.148	0	
0.2420	-3.11276	-11.3715	0	
0.2427	-4.91893	-12.9548	0	
0.2433	-5.22637	-13.2427	0	
0.2440	-4.03506	-17.7769	0	
0.2447	-4.6115	-23.6066	0	
0.2453	-4.34249	-25.7657	0	
0.2460	-2.4979	-29.4363	0	
0.2467	-1.26816	-30.2999	0	
0.2473	-0.653296	-23.8945	0	
0.2480	-0.0384292	-19.9361	0	
0.2487	1.46031	-9.57219	0	
0.2493	2.99747	25.5498	0	
0.2500	2.07517	62.4711	0	
0.2507	0.269004	71.3236	0	
0.2513	-0.345862	60.0241	0	
0.2520	-0.0384292	44.4783	0	
0.2527	0.576437	29.7961	0	
0.2533	-0.653296	21.5194	0	
0.2540	-2.4979	16.9852	0	
0.2547	-1.88303	12.7389	0	
0.2553	-1.5756	13.3147	0	
0.2560	-3.72763	13.6026	0	
0.2567	-4.6115	8.42065	0	
0.2573	-4.34249	8.13276	0	
0.2580	-3.72763	12.3791	0	
0.2587	-3.11276	9.93205	0	
0.2593	-5.22637	4.75011	0	
0.2600	-8.91556	2.30308	0	
0.2607	-5.84123	-1.0076	0	
0.2613	-0.960729	-3.16674	0	
0.2620	-1.5756	-1.36746	0	
0.2627	-2.4979	0.5038	0	
0.2633	-1.88303	0.791685	0	
0.2640	-3.42019	0.5038	0	
0.2647	-2.80533	-1.0076	0	
0.2653	0.845441	-1.36746	0	
0.2660	1.76774	-1.36746	0	
0.2667	1.15287	-2.23111	0	
0.2673	2.38261	-1.65534	0	
0.2680	2.07517	1.07957	0	
0.2687	0.845441	1.72731	0	
0.2693	2.07517	-0.431828	0	
0.2700	2.99747	-5.61377	0	
0.2707	1.46031	-10.5078	0	
0.2713	0.845441	-10.5078	0	
0.2720	0.576437	-9.57219	0	
0.2727	-1.5756	-9.57219	0	
0.2733	-2.4979	-6.83728	0	
0.2740	-1.88303	-3.45463	0	
0.2747	-3.42019	-4.96602	0	
0.2753	-4.6115	-5.32588	0	
0.2760	-2.19046	-4.96602	0	
0.2767	-1.88303	-10.148	0	
0.2773	-4.34249	-15.042	0	
0.2780	-4.34249	-14.4662	0	
0.2787	-4.34249	-12.9548	0	
0.2793	-5.22637	-11.7313	0	
0.2800	-4.34249	-9.86008	0	
0.2807	-4.34249	-8.34868	0	
0.2813	-4.6115	-8.06079	0	
0.2820	-3.72763	-8.34868	0	
0.2827	-3.72763	-9.28431	0	
0.2833	-4.34249	-10.148	0	
0.2840	-2.19046	-7.41305	0	
0.2847	-2.19046	-3.74251	0	
0.2853	-2.80533	-4.10237	0	
0.2860	-0.960729	-7.12517	0	
0.2867	-0.345862	-7.12517	0	
0.2873	-1.5756	-5.32588	0	
0.2880	-1.5756	-4.96602	0	
0.2887	-0.960729	-5.90165	0	
0.2893	0.269004	-7.77291	0	
0.2900	2.99747	-10.148	0	
0.2907	2.99747	-9.57219	0	
0.2913	2.07517	-7.77291	0	
0.2920	4.22721	-9.28431	0	
0.2927	3.61234	-13.2427	0	
0.2933	-1.88303	-17.7769	0	
0.2940	-2.19046	-21.8073	0	
0.2947	0.845441	-24.5422	0	
0.2953	-0.960729	-26.0536	0	
0.2960	-2.4979	-29.0764	0	
0.2967	-0.653296	-31.2356	0	
0.2973	-0.653296	-23.6066	0	
0.2980	-1.5756	0.791685	0	
0.2987	-0.0384292	37.1372	0	
0.2993	-0.653296	61.5355	0	
0.3000	-3.42019	56.3536	0	
0.3007	-2.80533	35.266	0	
0.3013	-0.345862	21.5194	0	
0.3020	-1.26816	16.6974	0	
0.3027	-2.19046	14.8261	0	
0.3033	-0.653296	12.3791	0	
0.3040	0.269004	6.26151	0	
0.3047	-0.960729	-0.719714	0	
0.3053	-0.960729	-2.87885	0	
0.3060	-0.0384292	-3.45463	0	
0.3067	0.269004	-7.41305	0	
0.3073	0.269004	-8.63656	0	
0.3080	1.15287	-6.83728	0	
0.3087	2.99747	-7.77291	0	
0.3093	3.91977	-10.148	0	
0.3100	2.69004	-8.63656	0	
0.3107	3.91977	-8.06079	0	
0.3113	6.64824	-7.41305	0	
0.3120	5.14951	-2.519	0	
0.3127	0.269004	1.43943	0	
0.3133	-1.5756	1.72731	0	
0.3140	0.269004	2.95083	0	
0.3147	-0.0384292	8.70854	0	
0.3153	-0.653296	14.5382	0	
0.3160	2.07517	16.0496	0	
0.3167	0.576437	16.6974	0	
0.3173	-4.6115	16.0496	0	
0.3180	-5.5338	-1.36746	0	
0.3187	-4.34249	-32.4591	0	
0.3193	-4.6115	-43.7586	0	
0.3200	-3.72763	-34.6182	0	
0.3207	-3.11276	-33.3947	0	
0.3213	-4.03506	-35.194	0	
0.3220	-2.4979	-28.5007	0	
0.3227	-0.653296	-23.0308	0	
0.3233	-1.5756	-3.74251	0	
0.3240	-0.960729	40.8078	0	
0.3247	1.15287	74.6343	0	
0.3253	2.69004	74.6343	0	
0.3260	3.61234	58.8006	0	
0.3267	3.61234	41.6714	0	
0.3273	2.07517	29.5083	0	
0.3280	2.99747	25.19	0	
0.3287	4.84207	23.3907	0	
0.3293	3.30491	18.7845	0	
0.3300	2.07517	13.3147	0	
0.3307	2.07517	10.2919	0	
0.3313	2.99747	8.70854	0	
0.3320	5.45694	6.62137	0	
0.3327	7.57054	5.39785	0	
0.3333	5.76437	5.97362	0	
0.3340	3.61234	4.46222	0	
0.3347	2.69004	2.30308	0	
0.3353	1.76774	3.88645	0	
0.3360	0.845441	1.07957	0	
0.3367	-0.653296	-8.63656	0	
0.3373	-2.19046	-12.9548	0	
0.3380	-2.4979	-11.0836	0	
0.3387	-3.42019	-13.5306	0	
0.3393	-5.84123	-15.9776	0	
0.3400	-7.07096	-10.7957	0	
0.3407	-6.14866	-8.06079	0	
0.3413	-5.22637	-11.0836	0	
0.3420	-6.14866	-11.0836	0	
0.3427	-7.3784	-6.54939	0	
0.3433	-5.22637	-4.96602	0	
0.3440	-3.42019	-5.90165	0	
0.3447	-5.22637	-6.18954	0	
0.3453	-6.14866	-7.41305	0	
0.3460	-2.4979	-7.77291	0	
0.3467	0.576437	-6.83728	0	
0.3473	1.15287	-8.63656	0	
0.3480	1.76774	-9.57219	0	
0.3487	2.07517	-7.41305	0	
0.3493	0.269004	-6.54939	0	
0.3500	-2.4979	-5.61377	0	
0.3507	-2.4979	-3.16674	0	
0.3513	-1.26816	-3.74251	0	
0.3520	-0.653296	-4.96602	0	
0.3527	0.576437	-2.87885	0	
0.3533	2.07517	-2.23111	0	
0.3540	1.46031	-5.32588	0	
0.3547	-0.0384292	-5.90165	0	
0.3553	-1.5756	-3.45463	0	
0.3560	-3.11276	-0.719714	0	
0.3567	-2.19046	1.07957	0	
0.3573	-0.653296	-0.719714	0	
0.3580	-1.5756	-4.10237	0	
0.3587	-3.11276	-1.0076	0	
0.3593	-4.03506	2.95083	0	
0.3600	-5.5338	0.791685	0	
0.3607	-5.84123	-1.65534	0	
0.3613	-3.42019	-1.36746	0	
0.3620	-2.4979	-5.61377	0	
0.3627	-4.6115	-10.5078	0	
0.3633	-5.22637	-9.57219	0	
0.3640	-3.11276	-11.7313	0	
0.3647	-1.5756	-20.8717	0	
0.3653	-1.5756	-26.6294	0	
0.3660	-0.653296	-26.9893	0	
0.3667	2.38261	-29.7242	0	
0.3673	2.99747	-36.1296	0	
0.3680	1.15287	-40.088	0	
0.3687	2.99747	-36.1296	0	
0.3693	4.84207	-12.0192	0	
0.3700	1.76774	29.5083	0	
0.3707	1.15287	57.2892	0	
0.3713	5.76437	51.4595	0	
0.3720	3.91977	33.7546	0	
0.3727	-0.653296	26.4135	0	
0.3733	2.69004	24.6142	0	
0.3740	3.91977	22.1672	0	
0.3747	-0.653296	20.008	0	
0.3753	-0.653296	16.9852	0	
0.3760	1.76774	13.3147	0	
0.3767	-0.960729	11.5154	0	
0.3773	-1.5756	9.93205	0	
0.3780	0.269004	6.90925	0	
0.3787	-2.4979	4.75011	0	
0.3793	-4.6115	2.95083	0	
0.3800	-3.42019	2.0152	0	
0.3807	-4.34249	2.30308	0	
0.3813	-3.11276	2.95083	0	
0.3820	-0.653296	2.66294	0	
0.3827	-1.88303	1.72731	0	
0.3833	-2.4979	2.30308	0	
0.3840	1.15287	4.17434	0	
0.3847	1.15287	3.23871	0	
0.3853	-0.653296	1.43943	0	
0.3860	0.576437	1.72731	0	
0.3867	2.07517	2.30308	0	
0.3873	2.07517	0.5038	0	
0.3880	2.07517	-0.719714	0	
0.3887	3.30491	0.5038	0	
0.3893	3.91977	1.43943	0	
0.3900	2.38261	-0.431828	0	
0.3907	1.15287	-1.36746	0	
0.3913	2.69004	0.5038	0	
0.3920	3.30491	-0.431828	0	
0.3927	1.76774	-5.32588	0	
0.3933	1.15287	-5.90165	0	
0.3940	1.15287	-2.519	0	
0.3947	-0.653296	-4.10237	0	
0.3953	-1.5756	-6.18954	0	
0.3960	-2.80533	-4.10237	0	
0.3967	-5.22637	-3.45463	0	
0.3973	-7.07096	-5.32588	0	
0.3980	-7.07096	-4.67814	0	
0.3987	-7.99326	-2.519	0	
0.3993	-8.60813	-1.0076	0	
0.4000	-6.14866	-0.719714	0	
0.4007	-4.6115	-1.65534	0	
0.4013	-6.14866	-1.94323	0	
0.4020	-5.84123	-1.94323	0	
0.4027	-1.5756	-3.45463	0	
0.4033	-0.653296	-3.16674	0	
0.4040	-2.4979	-2.23111	0	
0.4047	-0.960729	-3.45463	0	
0.4053	0.845441	-3.45463	0	
0.4060	1.46031	-1.65534	0	
0.4067	2.99747	-1.65534	0	
0.4073	2.69004	-1.36746	0	
0.4080	1.15287	-1.36746	0	
0.4087	2.99747	-3.45463	0	
0.4093	2.69004	-3.16674	0	
0.4100	-0.345862	-0.719714	0	
0.4107	2.69004	-1.0076	0	
0.4113	6.95568	-1.0076	0	
0.4120	4.84207	0.791685	0	
0.4127	2.07517	-1.94323	0	
0.4133	1.76774	-6.18954	0	
0.4140	0.269004	-4.39025	0	
0.4147	0.269004	-1.94323	0	
0.4153	2.07517	-3.74251	0	
0.4160	-0.960729	-4.67814	0	
0.4167	-4.03506	-2.23111	0	
0.4173	-2.4979	-1.36746	0	
0.4180	-4.34249	-2.23111	0	
0.4187	-8.3007	-2.519	0	
0.4193	-5.5338	-2.519	0	
0.4200	-1.88303	-4.67814	0	
0.4207	-3.42019	-6.54939	0	
0.4213	-2.80533	-4.67814	0	
0.4220	-1.26816	-1.36746	0	
0.4227	-3.42019	-0.431828	0	
0.4233	-1.26816	-1.36746	0	
0.4240	4.84207	-0.431828	0	
0.4247	4.22721	1.43943	0	
0.4253	0.269004	0.215914	0	
0.4260	0.576437	-0.431828	0	
0.4267	2.07517	0.791685	0	
0.4273	2.99747	-0.143943	0	
0.4280	5.76437	0.5038	0	
0.4287	6.95568	5.39785	0	
0.4293	5.76437	7.48502	0	
0.4300	5.14951	4.17434	0	
0.4307	4.84207	2.30308	0	
0.4313	3.61234	3.88645	0	
0.4320	1.15287	4.17434	0	
0.4327	-0.345862	3.88645	0	
0.4333	1.76774	2.95083	0	
0.4340	2.99747	1.43943	0	
0.4347	-0.653296	-0.431828	0	
0.4353	-3.11276	-1.94323	0	
0.4360	-4.03506	-3.45463	0	
0.4367	-5.5338	-4.39025	0	
0.4373	-3.72763	-4.10237	0	
0.4380	-0.653296	-4.10237	0	
0.4387	-3.42019	-4.96602	0	
0.4393	-6.14866	-5.90165	0	
0.4400	-2.4979	-5.61377	0	
0.4407	0.269004	-4.39025	0	
0.4413	-1.88303	-4.10237	0	
0.4420	-2.4979	-2.23111	0	
0.4427	-0.653296	1.72731	0	
0.4433	-0.653296	5.68574	0	
0.4440	-3.11276	5.68574	0	
0.4447	-3.42019	3.23871	0	
0.4453	-1.88303	4.75011	0	
0.4460	-1.5756	9.64416	0	
0.4467	-1.5756	11.1556	0	
0.4473	-0.653296	11.5154	0	
0.4480	1.15287	13.3147	0	
0.4487	2.99747	13.0268	0	
0.4493	4.84207	13.3147	0	
0.4500	4.84207	16.3375	0	
0.4507	3.61234	17.561	0	
0.4513	3.61234	17.9209	0	
0.4520	4.22721	11.5154	0	
0.4527	3.61234	-15.042	0	
0.4533	2.07517	-44.3344	0	
0.4540	2.07517	-43.7586	0	
0.4547	0.845441	-23.8945	0	
0.4553	-1.26816	-13.8185	0	
0.4560	-1.5756	-11.7313	0	
0.4567	-1.5756	-8.99642	0	
0.4573	-3.42019	-7.77291	0	
0.4580	-3.11276	-4.39025	0	
0.4587	-1.26816	-0.431828	0	
0.4593	-1.5756	-2.87885	0	
0.4600	-2.80533	-6.18954	0	
0.4607	-3.11276	-3.74251	0	
0.4613	-4.34249	-1.36746	0	
0.4620	-5.22637	-1.36746	0	
0.4627	-3.42019	-0.719714	0	
0.4633	-3.11276	0.791685	0	
0.4640	-3.42019	3.23871	0	
0.4647	-1.88303	5.10997	0	
0.4653	-0.653296	3.23871	0	
0.4660	-0.960729	0.791685	0	
0.4667	-0.653296	2.30308	0	
0.4673	-1.5756	2.30308	0	
0.4680	-3.11276	-4.67814	0	
0.4687	-1.5756	-10.5078	0	
0.4693	1.15287	-12.9548	0	
0.4700	1.76774	-14.4662	0	
0.4707	2.69004	-16.9133	0	
0.4713	2.99747	-19.0004	0	
0.4720	2.07517	-20.8717	0	
0.4727	0.576437	-23.3187	0	
0.4733	0.845441	-29.7242	0	
0.4740	3.91977	-36.7054	0	
0.4747	6.03338	-37.641	0	
0.4753	3.61234	-36.7054	0	
0.4760	0.269004	-37.0653	0	
0.4767	0.269004	-31.8833	0	
0.4773	-0.653296	-24.2543	0	
0.4780	-1.5756	-12.0192	0	
0.4787	0.576437	23.3907	0	
0.4793	1.15287	76.7934	0	
0.4800	-0.653296	106.734	0	
0.4807	-0.0384292	97.2333	0	
0.4813	1.15287	72.835	0	
0.4820	-0.653296	52.683	0	
0.4827	-3.11276	38.0009	0	
0.4833	-2.4979	30.7318	0	
0.4840	-0.345862	26.7733	0	
0.4847	0.269004	21.5194	0	
0.4853	-2.4979	17.9209	0	
0.4860	-3.11276	16.0496	0	
0.4867	1.15287	13.0268	0	
0.4873	3.30491	12.0912	0	
