0.0000	5.52442	0.496174	1
0.0880	-5.75106	-1.04748	0	
0.0887	-5.75106	0.496174	0	
0.0893	-6.0627	0.496174	0	
0.0900	-3.31465	-0.716696	0	
0.0907	-2.40808	-1.04748	0	
0.0913	-6.0627	-0.110261	0	
0.0920	-5.75106	1.10261	0	
0.0927	-2.69138	-0.716696	0	
0.0933	-3.00302	-3.19757	0	
0.0940	-2.40808	-3.804	0	
0.0947	0.339964	-4.68609	0	
0.0953	1.27487	-5.29252	0	
0.0960	0.339964	-5.6233	0	
0.0967	0.339964	-5.6233	0	
0.0973	0.339964	-5.01687	0	
0.0980	1.27487	-3.19757	0	
0.0987	3.08801	-2.26035	0	
0.0993	3.39964	-3.19757	0	
0.1000	2.18144	-1.65391	0	
0.1007	0.339964	5.67843	0	
0.1013	-0.878241	13.0108	0	
0.1020	1.55817	14.4993	0	
0.1027	3.71128	12.0736	0	
0.1033	1.55817	8.43496	0	
0.1040	-0.566607	3.85913	0	
0.1047	-0.566607	2.64626	0	
0.1053	-2.09645	4.13478	0	
0.1060	-4.22122	2.31548	0	
0.1067	-3.31465	0.165391	0	
0.1073	-2.40808	2.31548	0	
0.1080	-3.00302	3.52835	0	
0.1087	-3.62629	3.52835	0	
0.1093	-3.31465	4.46557	0	
0.1100	-4.22122	3.52835	0	
0.1107	-5.43943	2.64626	0	
0.1113	-5.15613	2.92191	0	
0.1120	-3.31465	2.31548	0	
0.1127	-3.31465	0.771826	0	
0.1133	-3.90959	1.10261	0	
0.1140	-2.40808	2.64626	0	
0.1147	-0.566607	4.13478	0	
0.1153	1.55817	4.13478	0	
0.1160	3.08801	3.52835	0	
0.1167	1.27487	3.52835	0	
0.1173	0.0566607	2.31548	0	
0.1180	2.49307	-0.441043	0	
0.1187	4.92948	-1.04748	0	
0.1193	3.39964	-1.92957	0	
0.1200	2.49307	-3.804	0	
0.1207	3.08801	-2.59113	0	
0.1213	1.27487	-1.65391	0	
0.1220	0.0566607	-3.804	0	
0.1227	2.18144	-5.01687	0	
0.1233	2.18144	-4.68609	0	
0.1240	-0.566607	-4.07965	0	
0.1247	-1.47318	-1.92957	0	
0.1253	-1.47318	-1.32313	0	
0.1260	-2.69138	-4.68609	0	
0.1267	-3.62629	-4.41043	0	
0.1273	-4.22122	-0.110261	0	
0.1280	-5.15613	2.64626	0	
0.1287	-3.62629	3.52835	0	
0.1293	-2.40808	4.74122	0	
0.1300	-3.00302	4.13478	0	
0.1307	-3.00302	2.03983	0	
0.1313	-0.254973	1.70904	0	
0.1320	3.39964	3.52835	0	
0.1327	3.08801	4.13478	0	
0.1333	-1.47318	2.64626	0	
0.1340	-2.40808	-0.110261	0	
0.1347	0.339964	-1.92957	0	
0.1353	1.55817	-1.92957	0	
0.1360	2.49307	-1.04748	0	
0.1367	4.61785	-1.65391	0	
0.1373	3.71128	-1.92957	0	
0.1380	1.55817	-1.65391	0	
0.1387	2.18144	-2.86678	0	
0.1393	2.49307	-3.47322	0	
0.1400	3.08801	-1.92957	0	
0.1407	4.30621	-2.26035	0	
0.1413	4.02291	-4.07965	0	
0.1420	2.77638	-1.65391	0	
0.1427	3.08801	0.165391	0	
0.1433	2.18144	-1.92957	0	
0.1440	-0.254973	-1.92957	0	
0.1447	-0.566607	-0.110261	0	
0.1453	-0.878241	-1.65391	0	
0.1460	-3.31465	-2.86678	0	
0.1467	-5.15613	-1.04748	0	
0.1473	-4.53286	1.10261	0	
0.1480	-3.31465	2.64626	0	
0.1487	-5.15613	2.31548	0	
0.1493	-6.0627	1.70904	0	
0.1500	-3.62629	3.52835	0	
0.1507	-3.90959	3.85913	0	
0.1513	-7.2809	1.37826	0	
0.1520	-6.65763	1.37826	0	
0.1527	-3.62629	3.2527	0	
0.1533	-4.22122	2.64626	0	
0.1540	-4.22122	1.70904	0	
0.1547	-0.254973	2.92191	0	
0.1553	1.27487	2.64626	0	
0.1560	-0.566607	2.03983	0	
0.1567	-0.566607	2.31548	0	
0.1573	2.18144	0.165391	0	
0.1580	4.02291	-1.04748	0	
0.1587	3.71128	-0.441043	0	
0.1593	2.18144	-3.47322	0	
0.1600	3.08801	-3.804	0	
0.1607	5.24112	1.10261	0	
0.1613	4.61785	0.165391	0	
0.1620	0.651598	-3.804	0	
0.1627	-0.254973	-0.110261	0	
0.1633	1.27487	2.64626	0	
0.1640	0.0566607	-0.716696	0	
0.1647	-0.878241	-0.110261	0	
0.1653	0.339964	2.31548	0	
0.1660	0.0566607	-0.110261	0	
0.1667	-2.69138	-0.441043	0	
0.1673	-4.22122	1.37826	0	
0.1680	-6.0627	0.771826	0	
0.1687	-7.90417	1.70904	0	
0.1693	-7.2809	3.85913	0	
0.1700	-5.15613	2.64626	0	
0.1707	-3.31465	1.70904	0	
0.1713	-3.62629	2.64626	0	
0.1720	-5.15613	2.92191	0	
0.1727	-4.22122	4.13478	0	
0.1733	-1.78481	4.46557	0	
0.1740	0.963232	2.03983	0	
0.1747	3.08801	1.37826	0	
0.1753	3.39964	3.52835	0	
0.1760	1.55817	3.52835	0	
0.1767	0.339964	0.771826	0	
0.1773	1.27487	-1.04748	0	
0.1780	4.02291	-1.04748	0	
0.1787	6.45932	-0.716696	0	
0.1793	6.45932	-2.59113	0	
0.1800	5.83605	-2.59113	0	
0.1807	6.14769	0.165391	0	
0.1813	6.45932	-0.716696	0	
0.1820	4.30621	-3.804	0	
0.1827	1.27487	-4.07965	0	
0.1833	-0.566607	-4.68609	0	
0.1840	-0.566607	-7.44261	0	
0.1847	-0.566607	-6.22974	0	
0.1853	-0.254973	-4.41043	0	
0.1860	-0.566607	-6.50539	0	
0.1867	-4.22122	-8.65548	0	
0.1873	-5.43943	-6.50539	0	
0.1880	-1.18988	-5.01687	0	
0.1887	-0.254973	-6.50539	0	
0.1893	-6.0627	-5.6233	0	
0.1900	-6.65763	-0.441043	0	
0.1907	-1.47318	1.70904	0	
0.1913	-1.47318	0.771826	0	
0.1920	-4.53286	6.28487	0	
0.1927	-4.84449	16.6494	0	
0.1933	-4.22122	17.8623	0	
0.1940	-2.40808	12.0736	0	
0.1947	0.651598	10.2543	0	
0.1953	0.0566607	9.31704	0	
0.1960	-0.878241	5.072	0	
0.1967	3.39964	2.92191	0	
0.1973	5.83605	4.46557	0	
0.1980	2.77638	4.46557	0	
0.1987	3.39964	2.03983	0	
0.1993	6.77096	-0.110261	0	
0.2000	6.14769	-1.65391	0	
0.2007	4.92948	-2.26035	0	
0.2013	3.08801	-2.26035	0	
0.2020	-0.566607	-1.65391	0	
0.2027	-1.47318	-0.110261	0	
0.2033	0.651598	0.165391	0	
0.2040	0.0566607	-1.92957	0	
0.2047	0.963232	-1.92957	0	
0.2053	2.18144	-1.04748	0	
0.2060	-2.69138	-2.86678	0	
0.2067	-6.0627	-2.86678	0	
0.2073	-3.31465	1.70904	0	
0.2080	-5.15613	1.37826	0	
0.2087	-7.59254	-1.04748	0	
0.2093	-4.84449	0.771826	0	
0.2100	-4.22122	0.165391	0	
0.2107	-5.75106	-2.86678	0	
0.2113	-4.53286	-1.65391	0	
0.2120	-4.22122	-0.110261	0	
0.2127	-5.15613	-0.716696	0	
0.2133	-2.09645	0.496174	0	
0.2140	1.27487	0.496174	0	
0.2147	1.8698	-0.110261	0	
0.2153	2.18144	1.70904	0	
0.2160	1.27487	0.771826	0	
0.2167	-0.566607	-1.65391	0	
0.2173	1.27487	-0.441043	0	
0.2180	2.49307	-0.441043	0	
0.2187	1.27487	-3.19757	0	
0.2193	1.27487	-2.86678	0	
0.2200	0.0566607	-1.65391	0	
0.2207	-3.00302	-2.59113	0	
0.2213	-2.40808	-2.86678	0	
0.2220	0.0566607	-3.19757	0	
0.2227	-0.566607	-2.86678	0	
0.2233	-1.47318	-2.26035	0	
0.2240	0.339964	-4.68609	0	
0.2247	-0.254973	-6.50539	0	
0.2253	-2.40808	-3.804	0	
0.2260	-1.18988	-1.92957	0	
0.2267	1.27487	-2.86678	0	
0.2273	0.339964	-2.26035	0	
0.2280	-2.69138	-1.04748	0	
0.2287	-5.75106	-0.716696	0	
0.2293	-5.43943	0.771826	0	
0.2300	-4.22122	2.03983	0	
0.2307	-6.0627	0.771826	0	
0.2313	-6.37433	1.70904	0	
0.2320	-2.40808	4.74122	0	
0.2327	-1.18988	4.46557	0	
0.2333	-2.69138	1.70904	0	
0.2340	-2.40808	2.31548	0	
0.2347	0.339964	4.46557	0	
0.2353	2.77638	4.46557	0	
0.2360	4.92948	4.46557	0	
0.2367	5.52442	5.34765	0	
0.2373	4.30621	3.52835	0	
0.2380	4.92948	1.70904	0	
0.2387	7.05426	1.70904	0	
0.2393	7.98916	0.771826	0	
0.2400	6.77096	-1.92957	0	
0.2407	5.83605	-1.65391	0	
0.2413	6.45932	-1.32313	0	
0.2420	5.24112	-2.86678	0	
0.2427	2.18144	-1.04748	0	
0.2433	0.651598	1.10261	0	
0.2440	1.8698	-1.04748	0	
0.2447	1.8698	-3.804	0	
0.2453	-0.566607	-4.41043	0	
0.2460	-2.09645	-2.86678	0	
0.2467	-1.78481	-1.04748	0	
0.2473	-1.18988	0.771826	0	
0.2480	-0.878241	-0.110261	0	
0.2487	-1.18988	-1.04748	0	
0.2493	-2.69138	-1.92957	0	
0.2500	-4.84449	-0.716696	0	
0.2507	-3.90959	3.2527	0	
0.2513	-1.78481	3.85913	0	
0.2520	-2.09645	0.771826	0	
0.2527	-3.31465	0.771826	0	
0.2533	-3.31465	2.64626	0	
0.2540	-0.878241	0.165391	0	
0.2547	2.18144	-0.716696	0	
0.2553	4.02291	1.70904	0	
0.2560	4.30621	0.771826	0	
0.2567	3.71128	-0.110261	0	
0.2573	4.92948	1.10261	0	
0.2580	7.05426	-0.110261	0	
0.2587	6.77096	-1.65391	0	
0.2593	3.71128	1.10261	0	
0.2600	3.39964	1.37826	0	
0.2607	4.92948	-0.110261	0	
0.2613	4.02291	2.03983	0	
0.2620	3.71128	1.70904	0	
0.2627	4.02291	-2.59113	0	
0.2633	2.18144	-0.441043	0	
0.2640	-0.566607	2.92191	0	
0.2647	-1.47318	-0.110261	0	
0.2653	-1.78481	-2.86678	0	
0.2660	-1.47318	-1.32313	0	
0.2667	-1.47318	-0.441043	0	
0.2673	-4.22122	1.10261	0	
0.2680	-5.15613	2.64626	0	
0.2687	-3.00302	0.771826	0	
0.2693	-2.40808	0.165391	0	
0.2700	-4.53286	1.70904	0	
0.2707	-4.22122	0.771826	0	
0.2713	-1.47318	-0.716696	0	
0.2720	-1.47318	0.771826	0	
0.2727	-4.22122	2.64626	0	
0.2733	-4.53286	2.92191	0	
0.2740	-2.69138	1.70904	0	
0.2747	-0.878241	-0.110261	0	
0.2753	0.651598	0.496174	0	
0.2760	0.339964	1.70904	0	
0.2767	-0.566607	-1.65391	0	
0.2773	2.77638	-5.29252	0	
0.2780	5.83605	-5.29252	0	
0.2787	3.08801	-5.6233	0	
0.2793	1.27487	-6.83617	0	
0.2800	3.08801	-5.6233	0	
0.2807	3.08801	-3.19757	0	
0.2813	2.77638	-4.68609	0	
0.2820	3.39964	-8.04904	0	
0.2827	2.18144	-8.04904	0	
0.2833	2.18144	-4.07965	0	
0.2840	1.55817	1.37826	0	
0.2847	-2.09645	7.82852	0	
0.2853	-3.31465	11.7979	0	
0.2860	-0.566607	10.8607	0	
0.2867	-0.878241	9.31704	0	
0.2873	-2.69138	9.04139	0	
0.2880	-4.22122	5.67843	0	
0.2887	-6.96927	2.31548	0	
0.2893	-6.65763	2.31548	0	
0.2900	-4.84449	3.52835	0	
0.2907	-5.15613	4.13478	0	
0.2913	-3.31465	3.52835	0	
0.2920	-1.18988	3.2527	0	
0.2927	-3.00302	2.92191	0	
0.2933	-3.62629	3.2527	0	
0.2940	-0.254973	3.52835	0	
0.2947	1.27487	3.52835	0	
0.2953	0.339964	1.70904	0	
0.2960	0.339964	0.165391	0	
0.2967	0.0566607	1.37826	0	
0.2973	1.27487	2.64626	0	
0.2980	4.02291	2.31548	0	
0.2987	5.52442	2.03983	0	
0.2993	5.24112	0.771826	0	
0.3000	3.71128	-3.47322	0	
0.3007	1.27487	-6.22974	0	
0.3013	0.0566607	-3.19757	0	
0.3020	-0.878241	-0.110261	0	
0.3027	-0.254973	-1.04748	0	
0.3033	3.08801	-1.92957	0	
0.3040	3.08801	-1.04748	0	
0.3047	-2.40808	-1.65391	0	
0.3053	-6.0627	-2.26035	0	
0.3060	-3.90959	-1.32313	0	
0.3067	-2.40808	-0.716696	0	
0.3073	-4.84449	0.496174	0	
0.3080	-6.96927	2.03983	0	
0.3087	-5.15613	1.10261	0	
0.3093	-3.90959	1.37826	0	
0.3100	-4.53286	4.46557	0	
0.3107	-3.00302	3.52835	0	
0.3113	-1.78481	0.165391	0	
0.3120	-5.43943	0.771826	0	
0.3127	-7.90417	1.70904	0	
0.3133	-5.15613	-0.441043	0	
0.3140	-2.40808	-0.441043	0	
0.3147	-1.18988	0.771826	0	
0.3153	0.963232	-0.441043	0	
0.3160	1.27487	-1.04748	0	
0.3167	-0.566607	-0.441043	0	
0.3173	0.339964	-2.86678	0	
0.3180	2.18144	-4.07965	0	
0.3187	2.18144	-2.26035	0	
0.3193	1.27487	-2.59113	0	
0.3200	1.55817	-3.19757	0	
0.3207	2.77638	-1.92957	0	
0.3213	3.08801	-1.92957	0	
0.3220	1.27487	-2.86678	0	
0.3227	-1.18988	-3.47322	0	
0.3233	-0.878241	-5.29252	0	
0.3240	-0.566607	-4.68609	0	
0.3247	-0.878241	0.165391	0	
0.3253	-1.47318	0.165391	0	
0.3260	-2.40808	-4.41043	0	
0.3267	-3.90959	-4.41043	0	
0.3273	-4.22122	-1.32313	0	
0.3280	-6.0627	-1.04748	0	
0.3287	-6.96927	-1.32313	0	
0.3293	-4.22122	0.165391	0	
0.3300	-2.09645	2.03983	0	
0.3307	-4.84449	2.92191	0	
0.3313	-6.0627	1.70904	0	
0.3320	-3.90959	0.165391	0	
0.3327	-3.31465	1.70904	0	
0.3333	-3.62629	2.64626	0	
0.3340	-1.47318	-0.441043	0	
0.3347	0.963232	-2.26035	0	
0.3353	0.963232	0.771826	0	
0.3360	0.339964	2.64626	0	
0.3367	1.27487	-1.04748	0	
0.3373	2.77638	-4.07965	0	
0.3380	3.08801	-2.59113	0	
0.3387	2.77638	-0.716696	0	
0.3393	2.77638	-1.04748	0	
0.3400	2.49307	-1.04748	0	
0.3407	2.49307	-1.04748	0	
0.3413	3.08801	-1.92957	0	
0.3420	3.08801	-3.19757	0	
0.3427	1.27487	-1.92957	0	
0.3433	0.339964	-1.04748	0	
0.3440	-0.254973	-2.86678	0	
0.3447	-0.254973	-5.29252	0	
0.3453	0.339964	-4.41043	0	
0.3460	0.339964	-2.59113	0	
0.3467	-0.878241	-0.716696	0	
0.3473	-3.31465	0.771826	0	
0.3480	-6.37433	0.496174	0	
0.3487	-7.90417	-0.441043	0	
0.3493	-7.2809	-0.110261	0	
0.3500	-6.0627	-0.110261	0	
0.3507	-4.84449	-1.65391	0	
0.3513	-3.31465	-0.110261	0	
0.3520	-3.31465	0.771826	0	
0.3527	-4.53286	-0.716696	0	
0.3533	-3.31465	0.165391	0	
0.3540	0.963232	2.64626	0	
0.3547	2.77638	2.31548	0	
0.3553	2.18144	1.70904	0	
0.3560	2.77638	2.31548	0	
0.3567	4.30621	2.64626	0	
0.3573	4.02291	2.92191	0	
0.3580	2.18144	1.70904	0	
0.3587	3.39964	-0.716696	0	
0.3593	5.52442	-0.441043	0	
0.3600	5.83605	-0.110261	0	
0.3607	5.24112	-0.441043	0	
0.3613	4.92948	0.771826	0	
0.3620	4.92948	0.496174	0	
0.3627	4.92948	-1.92957	0	
0.3633	4.02291	-2.86678	0	
0.3640	2.77638	-4.41043	0	
0.3647	0.339964	-5.29252	0	
0.3653	-2.09645	-2.59113	0	
0.3660	-3.31465	-1.92957	0	
0.3667	-3.31465	-5.29252	0	
0.3673	-1.78481	-3.804	0	
0.3680	-0.566607	-0.110261	0	
0.3687	-1.47318	0.771826	0	
0.3693	-3.31465	0.771826	0	
0.3700	-2.69138	1.70904	0	
0.3707	-1.47318	3.52835	0	
0.3713	-1.47318	5.072	0	
0.3720	-2.09645	3.52835	0	
0.3727	-2.09645	1.70904	0	
0.3733	-1.47318	1.70904	0	
0.3740	-0.566607	0.771826	0	
0.3747	-1.18988	-0.110261	0	
0.3753	-0.566607	1.10261	0	
0.3760	1.27487	0.165391	0	
0.3767	2.77638	-3.19757	0	
0.3773	4.02291	-5.29252	0	
0.3780	5.24112	-6.50539	0	
0.3787	5.24112	-7.16696	0	
0.3793	4.92948	-6.50539	0	
0.3800	5.52442	-4.68609	0	
0.3807	4.92948	-3.19757	0	
0.3813	3.39964	-2.26035	0	
0.3820	3.08801	2.64626	0	
0.3827	2.77638	11.4671	0	
0.3833	1.55817	16.9802	0	
0.3840	0.651598	15.4365	0	
0.3847	0.963232	11.7979	0	
0.3853	-0.566607	6.61565	0	
0.3860	-4.22122	2.31548	0	
0.3867	-4.22122	4.46557	0	
0.3873	-2.09645	7.82852	0	
0.3880	-3.00302	5.67843	0	
0.3887	-4.22122	3.52835	0	
0.3893	-5.43943	4.46557	0	
0.3900	-8.81074	4.74122	0	
0.3907	-9.40568	6.28487	0	
0.3913	-4.22122	5.95409	0	
0.3920	-2.69138	2.92191	0	
0.3927	-5.15613	2.31548	0	
0.3933	-3.90959	2.92191	0	
0.3940	-1.47318	1.70904	0	
0.3947	-2.40808	3.52835	0	
0.3953	-0.566607	5.34765	0	
0.3960	2.18144	1.70904	0	
0.3967	1.27487	-1.32313	0	
0.3973	1.8698	-0.716696	0	
0.3980	4.61785	-1.65391	0	
0.3987	1.8698	-2.26035	0	
0.3993	-0.566607	-1.04748	0	
0.4000	3.39964	-2.86678	0	
0.4007	4.02291	-4.07965	0	
0.4013	0.339964	-2.86678	0	
0.4020	2.18144	-2.86678	0	
0.4027	3.08801	-2.86678	0	
0.4033	0.0566607	-2.59113	0	
0.4040	0.963232	-3.804	0	
0.4047	1.8698	-4.41043	0	
0.4053	-2.40808	-3.47322	0	
0.4060	-2.40808	-2.59113	0	
0.4067	-0.254973	-0.110261	0	
0.4073	-3.31465	2.31548	0	
0.4080	-5.75106	0.771826	0	
0.4087	-3.62629	0.496174	0	
0.4093	-3.00302	2.64626	0	
0.4100	-4.22122	1.37826	0	
0.4107	-4.53286	0.771826	0	
0.4113	-2.69138	1.70904	0	
0.4120	-0.878241	-1.65391	0	
0.4127	-2.40808	-2.59113	0	
0.4133	-3.31465	1.70904	0	
0.4140	-0.566607	1.70904	0	
0.4147	1.8698	0.771826	0	
0.4153	2.49307	2.92191	0	
0.4160	4.92948	1.37826	0	
0.4167	6.45932	-2.86678	0	
0.4173	6.14769	-2.59113	0	
0.4180	4.92948	-1.65391	0	
0.4187	4.30621	-3.47322	0	
0.4193	5.83605	-3.804	0	
0.4200	5.83605	-3.804	0	
0.4207	2.49307	-6.50539	0	
0.4213	1.55817	-5.89896	0	
0.4220	3.08801	-1.92957	0	
0.4227	0.339964	-1.32313	0	
0.4233	-2.09645	-2.86678	0	
0.4240	-0.566607	-1.92957	0	
0.4247	-0.566607	-1.32313	0	
0.4253	-2.69138	-3.804	0	
0.4260	-3.31465	-3.47322	0	
0.4267	-4.22122	-1.04748	0	
0.4273	-4.22122	-1.65391	0	
0.4280	-3.31465	-1.65391	0	
0.4287	-4.22122	-0.110261	0	
0.4293	-6.96927	-1.04748	0	
0.4300	-6.0627	0.165391	0	
0.4307	-3.62629	5.072	0	
0.4313	-3.31465	4.13478	0	
0.4320	-2.40808	-1.04748	0	
0.4327	-0.566607	0.165391	0	
0.4333	-1.78481	3.2527	0	
0.4340	-3.31465	2.64626	0	
0.4347	-0.254973	2.03983	0	
0.4353	3.39964	2.64626	0	
0.4360	2.49307	2.92191	0	
0.4367	2.18144	2.92191	0	
0.4373	4.61785	-0.441043	0	
0.4380	4.61785	-2.59113	0	
0.4387	4.02291	0.165391	0	
0.4393	4.92948	0.496174	0	
0.4400	4.02291	-1.92957	0	
0.4407	3.08801	-0.441043	0	
0.4413	4.61785	1.10261	0	
0.4420	4.61785	-0.110261	0	
0.4427	3.08801	-0.110261	0	
0.4433	2.49307	-1.92957	0	
0.4440	-0.254973	-4.07965	0	
0.4447	-2.40808	-0.110261	0	
0.4453	-0.566607	2.03983	0	
0.4460	-0.566607	-3.804	0	
0.4467	-3.90959	-6.22974	0	
0.4473	-5.43943	-1.92957	0	
0.4480	-6.37433	0.771826	0	
0.4487	-7.90417	-0.441043	0	
0.4493	-6.96927	-0.716696	0	
0.4500	-5.15613	0.771826	0	
0.4507	-6.37433	2.31548	0	
0.4513	-6.37433	2.03983	0	
0.4520	-5.43943	0.771826	0	
0.4527	-6.0627	0.165391	0	
0.4533	-5.15613	0.165391	0	
0.4540	-1.78481	0.496174	0	
0.4547	-0.878241	1.37826	0	
0.4553	-0.566607	2.92191	0	
0.4560	1.27487	4.46557	0	
0.4567	1.55817	2.31548	0	
0.4573	2.18144	-2.86678	0	
0.4580	4.02291	-3.19757	0	
0.4587	3.39964	-1.65391	0	
0.4593	2.18144	-6.22974	0	
0.4600	3.39964	-8.98626	0	
0.4607	3.08801	-6.22974	0	
0.4613	1.55817	-7.77339	0	
0.4620	1.8698	-10.1991	0	
0.4627	1.27487	-6.50539	0	
0.4633	-0.254973	-6.22974	0	
0.4640	0.339964	-8.04904	0	
0.4647	-0.254973	-3.19757	0	
0.4653	-2.09645	1.70904	0	
0.4660	-1.47318	4.46557	0	
0.4667	-0.566607	11.7979	0	
0.4673	-2.40808	17.8623	0	
0.4680	-2.69138	14.4993	0	
0.4687	-3.00302	9.04139	0	
0.4693	-5.43943	7.22209	0	
0.4700	-5.15613	7.22209	0	
0.4707	-1.78481	8.10417	0	
0.4713	-1.18988	7.22209	0	
0.4720	-1.78481	5.67843	0	
0.4727	-2.40808	6.28487	0	
0.4733	-3.31465	6.28487	0	
0.4740	-2.69138	4.46557	0	
0.4747	-0.566607	2.92191	0	
0.4753	0.339964	2.92191	0	
0.4760	2.18144	2.31548	0	
0.4767	3.39964	1.10261	0	
0.4773	1.27487	0.165391	0	
0.4780	2.18144	-1.04748	0	
0.4787	6.14769	-0.716696	0	
0.4793	5.83605	-1.92957	0	
0.4800	3.71128	-6.50539	0	
0.4807	4.92948	-7.44261	0	
0.4813	3.08801	-3.804	0	
0.4820	-0.878241	-1.32313	0	
0.4827	0.339964	-2.26035	0	
0.4833	2.77638	-3.804	0	
0.4840	1.27487	-3.804	0	
0.4847	-0.878241	-2.86678	0	
0.4853	-3.31465	-1.32313	0	
0.4860	-4.22122	-1.32313	0	
0.4867	-2.40808	-1.32313	0	
0.4873	-1.47318	-1.92957	0	
0.4880	-2.40808	-2.59113	0	
0.4887	-3.31465	-0.110261	0	
