0.0000	7.9093	1.42545	1
0.0707	-3.06015	1.0965	0	
0.0713	3.6251	1.0965	0	
0.0720	22.2685	-1.3158	0	
0.0727	41.4768	-1.64475	0	
0.0733	62.2387	1.0965	0	
0.0740	84.5071	2.02853	0	
0.0747	88.4618	1.0965	0	
0.0753	62.5212	1.69958	0	
0.0760	15.8657	1.69958	0	
0.0767	-28.7183	-1.04168	0	
0.0773	-50.6572	-3.45398	0	
0.0780	-58.6136	-2.57678	0	
0.0787	-67.747	-1.91888	0	
0.0793	-60.7322	-3.17986	0	
0.0800	-29.3303	-2.57678	0	
0.0807	-4.89624	-0.438601	0	
0.0813	2.11856	0.164475	0	
0.0820	12.1935	-1.04168	0	
0.0827	21.0444	-0.712727	0	
0.0833	16.4777	-0.712727	0	
0.0840	12.1935	-2.57678	0	
0.0847	12.476	-2.57678	0	
0.0853	-0.612029	-3.45398	0	
0.0860	-22.598	-4.98909	0	
0.0867	-32.673	-1.91888	0	
0.0873	-31.7785	1.69958	0	
0.0880	-28.3888	-0.712727	0	
0.0887	-22.3155	-1.3158	0	
0.0893	-19.8674	2.02853	0	
0.0900	-26.5527	1.0965	0	
0.0907	-33.285	-0.712727	0	
0.0913	-35.1211	-0.712727	0	
0.0920	-35.4036	-1.64475	0	
0.0927	-31.1664	-2.24783	0	
0.0933	-18.9258	-1.04168	0	
0.0940	-7.62683	-0.10965	0	
0.0947	1.22406	2.02853	0	
0.0953	16.7602	2.96056	0	
0.0960	35.686	-0.438601	0	
0.0967	43.3129	-1.3158	0	
0.0973	38.1341	0.822377	0	
0.0980	32.9554	-1.3158	0	
0.0987	30.7898	-2.57678	0	
0.0993	28.3417	0.493426	0	
0.1000	22.5509	1.0965	0	
0.1007	10.9695	0.822377	0	
0.1013	0.282475	2.96056	0	
0.1020	1.22406	2.63161	0	
0.1027	7.62683	0.164475	0	
0.1033	7.9093	-0.10965	0	
0.1040	-0.612029	-1.04168	0	
0.1047	-20.4794	-2.24783	0	
0.1053	-43.6424	-1.64475	0	
0.1060	-50.9868	-0.438601	0	
0.1067	-39.6878	0.164475	0	
0.1073	-25.3286	0.822377	0	
0.1080	-14.3592	0.493426	0	
0.1087	-5.22579	2.02853	0	
0.1093	0.612029	5.70181	0	
0.1100	0.894505	5.97594	0	
0.1107	-4.28421	2.30266	0	
0.1113	-12.2406	1.0965	0	
0.1120	-16.1952	4.16671	0	
0.1127	-13.4646	5.09874	0	
0.1133	-12.5231	2.96056	0	
0.1140	-14.0767	2.30266	0	
0.1147	-11.6286	3.56363	0	
0.1153	-9.18044	1.0965	0	
0.1160	-10.4045	-0.712727	0	
0.1167	-7.95638	2.02853	0	
0.1173	-5.50827	2.30266	0	
0.1180	-8.56841	-0.10965	0	
0.1187	-3.3897	-0.438601	0	
0.1193	13.7	-0.712727	0	
0.1200	22.8805	-4.05706	0	
0.1207	20.1028	-4.71496	0	
0.1213	18.8788	-2.57678	0	
0.1220	24.1045	-2.57678	0	
0.1227	29.8953	-3.78293	0	
0.1233	29.5657	-3.17986	0	
0.1240	24.1045	-1.04168	0	
0.1247	23.775	-0.712727	0	
0.1253	26.8351	-1.04168	0	
0.1260	26.5527	0.493426	0	
0.1267	28.0592	2.02853	0	
0.1273	32.3434	0.822377	0	
0.1280	29.5657	0.164475	0	
0.1287	24.1045	0.822377	0	
0.1293	24.9991	1.42545	0	
0.1300	22.5509	2.30266	0	
0.1307	10.3574	2.02853	0	
0.1313	-3.67218	-1.64475	0	
0.1320	-15.3007	-1.64475	0	
0.1327	-22.9276	2.63161	0	
0.1333	-22.9276	3.23468	0	
0.1340	-19.5379	-1.04168	0	
0.1347	-17.0897	-2.57678	0	
0.1353	-15.3007	-0.438601	0	
0.1360	-11.6286	0.164475	0	
0.1367	-6.73232	-1.64475	0	
0.1373	-0.612029	-3.17986	0	
0.1380	4.56668	-1.64475	0	
0.1387	8.52133	0.493426	0	
0.1393	9.74539	0.164475	0	
0.1400	7.9093	-0.712727	0	
0.1407	4.84916	-0.438601	0	
0.1413	3.01307	-2.24783	0	
0.1420	2.40104	-2.85091	0	
0.1427	2.11856	0.164475	0	
0.1433	1.22406	1.42545	0	
0.1440	0	-2.24783	0	
0.1447	-0.612029	-3.78293	0	
0.1453	-4.89624	-1.91888	0	
0.1460	-10.687	-0.712727	0	
0.1467	-7.34435	0.164475	0	
0.1473	5.79074	1.69958	0	
0.1480	18.5963	0.493426	0	
0.1487	24.1045	-1.91888	0	
0.1493	21.3269	-1.64475	0	
0.1500	14.3121	0.822377	0	
0.1507	13.088	1.69958	0	
0.1513	20.1028	2.02853	0	
0.1520	27.4472	1.0965	0	
0.1527	33.2379	-0.10965	0	
0.1533	38.7462	0.164475	0	
0.1540	39.6407	2.96056	0	
0.1547	26.5527	4.16671	0	
0.1553	-1.55361	3.23468	0	
0.1560	-23.8221	2.02853	0	
0.1567	-20.7619	1.69958	0	
0.1573	-8.85089	2.96056	0	
0.1580	-12.8526	4.44084	0	
0.1587	-23.5396	3.23468	0	
0.1593	-26.8822	1.0965	0	
0.1600	-34.509	0.164475	0	
0.1607	-47.6441	-1.91888	0	
0.1613	-45.196	-3.45398	0	
0.1620	-28.7183	-2.85091	0	
0.1627	-19.8674	-2.57678	0	
0.1633	-17.4193	-2.85091	0	
0.1640	-13.4646	-1.64475	0	
0.1647	-15.3007	0.493426	0	
0.1653	-16.1952	1.42545	0	
0.1660	-6.12029	-1.04168	0	
0.1667	2.11856	-3.17986	0	
0.1673	3.95465	0.164475	0	
0.1680	8.52133	2.02853	0	
0.1687	9.13336	-1.91888	0	
0.1693	0.282475	-3.45398	0	
0.1700	-7.95638	-0.712727	0	
0.1707	-12.2406	-1.64475	0	
0.1713	-13.4646	-1.64475	0	
0.1720	-9.79247	-0.10965	0	
0.1727	-14.3592	-0.712727	0	
0.1733	-32.3905	-0.712727	0	
0.1740	-47.0321	1.42545	0	
0.1747	-48.2562	0.493426	0	
0.1753	-39.0757	-2.57678	0	
0.1760	-22.3155	-3.78293	0	
0.1767	-7.06188	-4.05706	0	
0.1773	-1.83609	-4.38601	0	
0.1780	-0.612029	-4.71496	0	
0.1787	3.6251	-4.38601	0	
0.1793	5.79074	-3.45398	0	
0.1800	3.6251	-3.45398	0	
0.1807	3.95465	-4.38601	0	
0.1813	4.84916	-4.71496	0	
0.1820	2.73059	-4.38601	0	
0.1827	0.612029	-3.17986	0	
0.1833	1.78901	-1.04168	0	
0.1840	2.40104	-0.712727	0	
0.1847	1.50653	-1.91888	0	
0.1853	0.894505	-3.45398	0	
0.1860	1.22406	-6.19524	0	
0.1867	3.34262	-6.85314	0	
0.1873	7.29727	-4.05706	0	
0.1880	10.3574	-3.45398	0	
0.1887	13.088	-3.78293	0	
0.1893	15.2537	-2.57678	0	
0.1900	20.4324	-0.712727	0	
0.1907	30.7898	0.164475	0	
0.1913	38.7462	1.42545	0	
0.1920	38.4166	0.164475	0	
0.1927	30.5073	-0.438601	0	
0.1933	13.088	2.02853	0	
0.1940	-0.612029	1.0965	0	
0.1947	1.22406	-2.24783	0	
0.1953	2.11856	-2.24783	0	
0.1960	-7.95638	-2.24783	0	
0.1967	-6.12029	-3.45398	0	
0.1973	10.9695	-2.57678	0	
0.1980	21.3269	-1.91888	0	
0.1987	20.7148	-1.91888	0	
0.1993	16.1482	-0.712727	0	
0.2000	10.6399	-1.64475	0	
0.2007	7.9093	-4.98909	0	
0.2013	5.79074	-3.45398	0	
0.2020	1.22406	-0.712727	0	
0.2027	0	-1.3158	0	
0.2033	3.01307	-1.3158	0	
0.2040	4.84916	0.164475	0	
0.2047	6.68525	0.164475	0	
0.2053	6.40277	1.0965	0	
0.2060	3.01307	3.23468	0	
0.2067	2.11856	2.63161	0	
0.2073	6.40277	-0.438601	0	
0.2080	10.6399	-1.04168	0	
0.2087	13.088	0.493426	0	
0.2093	11.864	0.493426	0	
0.2100	7.0148	0.493426	0	
0.2107	2.40104	1.0965	0	
0.2113	-4.28421	-0.10965	0	
0.2120	-12.5231	-1.3158	0	
0.2127	-13.1351	0.164475	0	
0.2133	-3.67218	1.42545	0	
0.2140	5.79074	1.0965	0	
0.2147	7.29727	1.69958	0	
0.2153	4.56668	0.822377	0	
0.2160	3.95465	-0.712727	0	
0.2167	5.79074	1.0965	0	
0.2173	6.68525	3.56363	0	
0.2180	4.84916	2.96056	0	
0.2187	3.95465	2.63161	0	
0.2193	5.46119	2.96056	0	
0.2200	0.282475	2.30266	0	
0.2207	-13.4646	4.76979	0	
0.2213	-22.598	5.97594	0	
0.2220	-19.5379	3.23468	0	
0.2227	-14.3592	2.96056	0	
0.2233	-13.4646	5.37286	0	
0.2240	-14.3592	3.23468	0	
0.2247	-14.9712	0.164475	0	
0.2253	-17.7018	2.63161	0	
0.2260	-20.4794	6.30489	0	
0.2267	-18.9258	5.97594	0	
0.2273	-13.1351	4.16671	0	
0.2280	-7.62683	2.63161	0	
0.2287	-0.612029	0.822377	0	
0.2293	12.476	0.493426	0	
0.2300	24.387	2.63161	0	
0.2307	27.7296	2.30266	0	
0.2313	24.9991	-1.91888	0	
0.2320	11.864	-3.45398	0	
0.2327	-12.8526	-0.712727	0	
0.2333	-29.6128	1.0965	0	
0.2340	-28.3888	-0.712727	0	
0.2347	-26.2702	-1.04168	0	
0.2353	-27.4942	-0.712727	0	
0.2360	-19.5379	-1.64475	0	
0.2367	-6.73232	-2.24783	0	
0.2373	-0.329554	-2.85091	0	
0.2380	2.11856	-3.17986	0	
0.2387	3.01307	-1.64475	0	
0.2393	3.34262	-1.3158	0	
0.2400	4.56668	-2.24783	0	
0.2407	3.6251	-1.64475	0	
0.2413	-1.55361	-1.64475	0	
0.2420	-3.3897	-3.45398	0	
0.2427	0.612029	-3.78293	0	
0.2433	2.11856	-2.85091	0	
0.2440	0.282475	-4.05706	0	
0.2447	1.78901	-5.92112	0	
0.2453	5.17871	-5.31804	0	
0.2460	4.84916	-3.78293	0	
0.2467	2.40104	-2.85091	0	
0.2473	-0.941584	-2.57678	0	
0.2480	-1.55361	-3.78293	0	
0.2487	7.62683	-6.19524	0	
0.2493	24.1045	-6.19524	0	
0.2500	35.074	-4.05706	0	
0.2507	38.4166	-1.91888	0	
0.2513	35.9685	0.164475	0	
0.2520	31.4018	1.69958	0	
0.2527	31.4018	-0.10965	0	
0.2533	29.5657	-2.57678	0	
0.2540	16.7602	-2.24783	0	
0.2547	2.40104	-1.64475	0	
0.2553	-1.55361	-1.64475	0	
0.2560	-4.61376	0.164475	0	
0.2567	-9.79247	1.0965	0	
0.2573	-9.46292	-1.3158	0	
0.2580	-7.95638	-1.64475	0	
0.2587	-6.44985	-0.10965	0	
0.2593	-2.44812	-1.04168	0	
0.2600	-5.50827	-0.10965	0	
0.2607	-16.8073	2.96056	0	
0.2613	-22.3155	2.96056	0	
0.2620	-24.1516	2.30266	0	
0.2627	-29.3303	2.96056	0	
0.2633	-30.5544	1.0965	0	
0.2640	-25.6582	0.822377	0	
0.2647	-24.7166	2.63161	0	
0.2653	-26.2702	2.02853	0	
0.2660	-24.4341	2.30266	0	
0.2667	-20.7619	4.76979	0	
0.2673	-21.7035	3.83776	0	
0.2680	-24.1516	1.42545	0	
0.2687	-23.21	2.30266	0	
0.2693	-20.4794	1.69958	0	
0.2700	-19.2554	-1.91888	0	
0.2707	-15.8657	-1.91888	0	
0.2713	-10.687	-0.10965	0	
0.2720	-5.22579	-0.10965	0	
0.2727	9.46292	0.822377	0	
0.2733	31.4018	2.02853	0	
0.2740	42.4184	-0.438601	0	
0.2747	39.9702	-1.91888	0	
0.2753	35.074	-0.712727	0	
0.2760	27.7296	-0.712727	0	
0.2767	13.4176	-2.24783	0	
0.2773	-8.23886	-1.64475	0	
0.2780	-30.2248	-0.712727	0	
0.2787	-35.7331	-1.64475	0	
0.2793	-23.8221	-2.24783	0	
0.2800	-13.4646	-0.712727	0	
0.2807	-10.687	1.42545	0	
0.2813	-8.56841	1.42545	0	
0.2820	-6.12029	0.822377	0	
0.2827	-3.67218	0.164475	0	
0.2833	-1.55361	-0.438601	0	
0.2840	-2.44812	0.822377	0	
0.2847	-1.22406	2.63161	0	
0.2853	6.68525	0.164475	0	
0.2860	14.0296	-1.64475	0	
0.2867	19.4908	0.493426	0	
0.2873	30.5073	1.69958	0	
0.2880	40.5823	-0.712727	0	
0.2887	41.4768	-0.438601	0	
0.2893	35.074	0.493426	0	
0.2900	17.9843	0.164475	0	
0.2907	-12.2406	1.69958	0	
0.2913	-36.0156	2.02853	0	
0.2920	-37.8517	-0.10965	0	
0.2927	-32.673	0.493426	0	
0.2933	-32.673	2.30266	0	
0.2940	-27.7767	1.69958	0	
0.2947	-13.4646	1.69958	0	
0.2953	1.78901	2.30266	0	
0.2960	10.9695	2.02853	0	
0.2967	14.9241	2.02853	0	
0.2973	17.9843	2.63161	0	
0.2980	19.4908	1.0965	0	
0.2987	17.7018	-0.712727	0	
0.2993	16.1482	-0.10965	0	
0.3000	13.7	1.42545	0	
0.3007	6.68525	-0.712727	0	
0.3013	-1.55361	-3.17986	0	
0.3020	-7.34435	0.164475	0	
0.3027	-10.687	2.30266	0	
0.3033	-8.56841	-1.64475	0	
0.3040	-5.50827	-3.45398	0	
0.3047	-8.56841	-1.64475	0	
0.3053	-7.95638	-0.712727	0	
0.3060	0.612029	0.164475	0	
0.3067	6.40277	2.02853	0	
0.3073	10.0279	0.164475	0	
0.3080	26.8351	-1.04168	0	
0.3087	53.3878	1.42545	0	
0.3093	72.3136	2.63161	0	
0.3100	77.2099	0.164475	0	
0.3107	64.3573	-1.91888	0	
0.3113	28.3417	-1.64475	0	
0.3120	-13.7471	0.822377	0	
0.3127	-43.972	2.02853	0	
0.3133	-70.1951	1.0965	0	
0.3140	-90.345	1.42545	0	
0.3147	-87.0023	2.96056	0	
0.3153	-64.4043	1.69958	0	
0.3160	-43.0304	-0.10965	0	
0.3167	-28.3888	-0.712727	0	
0.3173	-15.3007	-1.64475	0	
0.3180	-2.16564	-1.91888	0	
0.3187	8.52133	-2.24783	0	
0.3193	12.476	-2.57678	0	
0.3200	15.5361	-1.91888	0	
0.3207	21.0444	-1.3158	0	
0.3213	21.0444	-1.64475	0	
0.3220	14.6416	-1.04168	0	
0.3227	8.85089	-1.04168	0	
0.3233	0.894505	-4.38601	0	
0.3240	-9.79247	-5.31804	0	
0.3247	-13.7471	-0.712727	0	
0.3253	-12.5231	2.02853	0	
0.3260	-9.46292	0.164475	0	
0.3267	-4.28421	-0.10965	0	
0.3273	0.282475	1.0965	0	
0.3280	3.95465	2.02853	0	
0.3287	8.52133	1.69958	0	
0.3293	9.13336	-0.438601	0	
0.3300	6.40277	-2.24783	0	
0.3307	6.68525	0.164475	0	
0.3313	5.79074	3.23468	0	
0.3320	4.84916	3.23468	0	
0.3327	7.62683	3.23468	0	
0.3333	6.68525	3.83776	0	
0.3340	-1.55361	1.69958	0	
0.3347	-7.62683	-1.64475	0	
0.3353	-10.4045	-3.45398	0	
0.3360	-12.2406	-2.57678	0	
0.3367	-2.77767	-0.712727	0	
0.3373	13.7	-1.91888	0	
0.3380	21.3269	-3.45398	0	
0.3387	23.163	-0.10965	0	
0.3393	34.1795	2.30266	0	
0.3400	50.3277	-0.10965	0	
0.3407	61.0146	-1.91888	0	
0.3413	66.1933	-1.04168	0	
0.3420	55.2239	-0.712727	0	
0.3427	20.1028	-1.91888	0	
0.3433	-14.0767	-4.38601	0	
0.3440	-19.2554	-4.98909	0	
0.3447	-9.18044	-2.24783	0	
0.3453	-8.23886	0.164475	0	
0.3460	-10.687	0.164475	0	
0.3467	-4.89624	0.493426	0	
0.3473	3.01307	-0.712727	0	
0.3480	0.612029	-1.64475	0	
0.3487	-16.1952	-0.712727	0	
0.3493	-31.7785	-0.712727	0	
0.3500	-33.897	-0.10965	0	
0.3507	-36.0156	1.69958	0	
0.3513	-43.6424	1.69958	0	
0.3520	-40.9118	1.42545	0	
0.3527	-26.2702	3.23468	0	
0.3533	-16.1952	2.96056	0	
0.3540	-14.0767	1.42545	0	
0.3547	-11.6286	2.02853	0	
0.3553	-9.46292	0.822377	0	
0.3560	-9.79247	-2.57678	0	
0.3567	-11.6286	-2.85091	0	
0.3573	-13.4646	-1.64475	0	
0.3580	-11.0165	-1.3158	0	
0.3587	-5.22579	-1.64475	0	
0.3593	0.894505	-3.45398	0	
0.3600	11.864	-4.38601	0	
0.3607	29.2833	-3.45398	0	
0.3613	43.9249	-4.71496	0	
0.3620	46.985	-5.31804	0	
0.3627	38.4166	-4.05706	0	
0.3633	24.387	-4.38601	0	
0.3640	15.8657	-4.98909	0	
0.3647	9.74539	-1.64475	0	
0.3653	-9.46292	-0.438601	0	
0.3660	-31.7785	-1.91888	0	
0.3667	-32.673	-0.712727	0	
0.3673	-18.6434	1.42545	0	
0.3680	-12.2406	1.0965	0	
0.3687	-13.4646	-0.438601	0	
0.3693	-9.46292	-1.3158	0	
0.3700	1.78901	-1.91888	0	
0.3707	12.1935	-1.64475	0	
0.3713	22.8805	-2.57678	0	
0.3720	42.0888	-3.45398	0	
0.3727	58.284	-1.91888	0	
0.3733	53.6703	-0.712727	0	
0.3740	39.3582	-2.57678	0	
0.3747	30.5073	-1.64475	0	
0.3753	20.4324	1.42545	0	
0.3760	2.73059	2.96056	0	
0.3767	-19.5379	2.96056	0	
0.3773	-34.509	2.63161	0	
0.3780	-28.7183	-0.438601	0	
0.3787	-13.4646	-2.24783	0	
0.3793	-14.6887	0.164475	0	
0.3800	-28.1063	2.63161	0	
0.3807	-37.2396	2.63161	0	
0.3813	-40.9118	2.02853	0	
0.3820	-37.2396	0.164475	0	
0.3827	-23.5396	-2.57678	0	
0.3833	-8.85089	-4.38601	0	
0.3840	5.46119	-3.45398	0	
0.3847	22.2685	-2.24783	0	
0.3853	31.4018	-1.91888	0	
0.3860	18.8788	-1.64475	0	
0.3867	-15.3007	-1.04168	0	
0.3873	-43.6424	-2.57678	0	
0.3880	-43.972	-3.45398	0	
0.3887	-37.2396	-0.712727	0	
0.3893	-40.0173	-0.712727	0	
0.3900	-30.8369	-5.59216	0	
0.3907	-9.18044	-5.31804	0	
0.3913	-0.329554	1.0965	0	
0.3920	3.95465	0.822377	0	
0.3927	14.6416	-5.31804	0	
0.3933	16.4777	-4.98909	0	
0.3940	10.3574	-0.712727	0	
0.3947	10.0279	0.164475	0	
0.3953	6.07322	-1.64475	0	
0.3960	-6.73232	-2.57678	0	
0.3967	-13.4646	-2.57678	0	
0.3973	-7.62683	-1.04168	0	
0.3980	1.22406	-0.712727	0	
0.3987	5.79074	-1.04168	0	
0.3993	8.52133	0.493426	0	
0.4000	10.0279	2.02853	0	
0.4007	10.3574	0.164475	0	
0.4013	8.85089	-0.438601	0	
0.4020	4.84916	1.69958	0	
0.4027	-0.612029	1.0965	0	
0.4033	-4.28421	-1.3158	0	
0.4040	-7.06188	-2.57678	0	
0.4047	-8.23886	-1.91888	0	
0.4053	-5.83782	-0.10965	0	
0.4060	-0.329554	0.822377	0	
0.4067	4.56668	0.164475	0	
0.4073	6.07322	0.493426	0	
0.4080	4.84916	0.164475	0	
0.4087	4.56668	-1.64475	0	
0.4093	4.84916	-1.64475	0	
0.4100	1.50653	0.164475	0	
0.4107	-0.941584	-1.64475	0	
0.4113	3.01307	-3.17986	0	
0.4120	4.84916	-1.04168	0	
0.4127	0	-0.10965	0	
0.4133	-1.83609	-0.438601	0	
0.4140	3.01307	0.493426	0	
0.4147	8.23886	1.0965	0	
0.4153	18.5963	1.0965	0	
0.4160	35.9685	0.822377	0	
0.4167	46.373	-0.438601	0	
0.4173	42.4184	-0.10965	0	
0.4180	29.8953	0.493426	0	
0.4187	18.3138	-1.64475	0	
0.4193	13.7	-1.64475	0	
0.4200	11.5815	0.822377	0	
0.4207	-0.329554	0.164475	0	
0.4213	-16.1952	-0.712727	0	
0.4220	-15.5832	2.02853	0	
0.4227	-1.55361	2.02853	0	
0.4233	5.79074	-0.10965	0	
0.4240	2.40104	0.822377	0	
0.4247	1.22406	2.02853	0	
0.4253	4.84916	0.493426	0	
0.4260	4.84916	-0.10965	0	
0.4267	-2.44812	0.493426	0	
0.4273	-11.299	-0.10965	0	
0.4280	-16.1952	-1.3158	0	
0.4287	-11.299	-0.712727	0	
0.4293	4.84916	0.164475	0	
0.4300	22.2685	0.164475	0	
0.4307	29.8953	-1.64475	0	
0.4313	25.9406	-3.17986	0	
0.4320	14.3121	-1.04168	0	
0.4327	1.22406	2.96056	0	
0.4333	-12.5231	3.56363	0	
0.4340	-31.1664	0.493426	0	
0.4347	-48.2562	0.493426	0	
0.4353	-50.0452	1.0965	0	
0.4360	-35.7331	-1.04168	0	
0.4367	-19.8674	-2.57678	0	
0.4373	-9.46292	-2.85091	0	
0.4380	-3.06015	-3.78293	0	
0.4387	1.22406	-0.712727	0	
0.4393	3.6251	4.76979	0	
0.4400	3.34262	3.83776	0	
0.4407	2.40104	0.493426	0	
0.4413	3.6251	0.822377	0	
0.4420	3.95465	1.0965	0	
0.4427	4.84916	-0.712727	0	
0.4433	9.46292	-0.712727	0	
0.4440	12.8055	1.0965	0	
0.4447	10.3574	1.42545	0	
0.4453	8.52133	1.69958	0	
0.4460	9.46292	3.56363	0	
0.4467	11.5815	6.30489	0	
0.4473	11.5815	5.97594	0	
0.4480	8.85089	2.96056	0	
0.4487	10.3574	1.69958	0	
0.4493	17.3722	1.0965	0	
0.4500	17.7018	0.164475	0	
0.4507	11.864	2.02853	0	
0.4513	6.68525	3.83776	0	
0.4520	-3.3897	2.96056	0	
0.4527	-13.1351	1.0965	0	
0.4533	-13.4646	1.69958	0	
0.4540	-21.7035	2.96056	0	
0.4547	-34.509	3.23468	0	
0.4553	-25.3286	2.96056	0	
0.4560	-12.2406	3.23468	0	
0.4567	-25.3286	4.16671	0	
0.4573	-40.0173	3.23468	0	
0.4580	-37.2396	1.0965	0	
0.4587	-31.7785	0.164475	0	
0.4593	-25.3286	0.164475	0	
0.4600	-13.7471	0.164475	0	
0.4607	-9.46292	-0.712727	0	
0.4613	-10.0749	-1.64475	0	
0.4620	-4.28421	-2.24783	0	
0.4627	6.40277	-0.712727	0	
0.4633	14.9241	0.822377	0	
0.4640	19.4908	1.0965	0	
0.4647	21.6564	1.0965	0	
0.4653	23.163	1.0965	0	
0.4660	22.5509	0.164475	0	
0.4667	21.3269	-1.04168	0	
0.4673	20.4324	-0.712727	0	
0.4680	14.9241	1.0965	0	
0.4687	4.56668	2.96056	0	
0.4693	-3.3897	2.96056	0	
0.4700	-10.4045	1.0965	0	
0.4707	-8.56841	1.42545	0	
0.4713	12.1935	2.30266	0	
0.4720	37.1926	1.69958	0	
0.4727	45.1489	2.02853	0	
0.4733	34.1795	3.56363	0	
0.4740	9.46292	3.23468	0	
0.4747	-16.4777	2.02853	0	
0.4753	-33.5675	2.02853	0	
0.4760	-47.3146	2.30266	0	
0.4767	-57.1071	2.63161	0	
0.4773	-43.6424	2.63161	0	
0.4780	0.282475	1.69958	0	
0.4787	59.7906	0.822377	0	
0.4793	98.8663	0.822377	0	
0.4800	85.4487	0.822377	0	
0.4807	30.5073	1.0965	0	
0.4813	-23.21	1.0965	0	
0.4820	-52.2108	1.42545	0	
0.4827	-61.0617	1.0965	0	
0.4833	-59.8377	-0.10965	0	
0.4840	-54.3294	0.164475	0	
0.4847	-43.6424	2.96056	0	
0.4853	-28.3888	0.164475	0	
0.4860	-12.5231	-4.38601	0	
0.4867	-0.612029	-2.85091	0	
0.4873	5.46119	-0.712727	0	
0.4880	7.29727	-3.78293	0	
0.4887	4.84916	-3.17986	0	
0.4893	3.6251	2.02853	0	
0.4900	5.79074	1.42545	0	
0.4907	2.73059	-1.64475	0	
0.4913	-7.95638	-0.712727	0	
0.4920	-15.5832	-0.10965	0	
